 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,8,39,25,33,21,31,10
01:00 - 02:00,14,35,24,24,37,15,10
02:00 - 03:00,15,20,35,25,19,15,9
03:00 - 04:00,19,18,17,17,18,3,8
04:00 - 05:00,13,9,23,7,7,8,10
05:00 - 06:00,13,22,19,15,12,7,5
06:00 - 07:00,18,14,19,18,32,9,7
07:00 - 08:00,20,23,20,11,22,9,6
08:00 - 09:00,20,14,15,16,19,7,10
09:00 - 10:00,15,12,8,11,13,5,11
10:00 - 11:00,14,11,14,11,10,5,8
11:00 - 12:00,8,7,7,4,7,6,1
12:00 - 13:00,10,8,7,13,6,2,4
13:00 - 14:00,9,14,9,18,9,9,4
14:00 - 15:00,11,18,7,15,20,5,4
15:00 - 16:00,14,24,21,25,13,12,7
16:00 - 17:00,31,35,27,29,21,20,4
17:00 - 18:00,34,21,30,35,35,14,9
18:00 - 19:00,35,36,39,29,39,5,7
19:00 - 20:00,33,42,32,22,37,16,12
20:00 - 21:00,29,36,31,27,31,11,6
21:00 - 22:00,30,40,33,37,50,9,3
22:00 - 23:00,28,29,31,32,43,12,8
23:00 - 00:00,32,30,30,35,26,12,7
