 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,13,18,20,15,17,30,9
01:00 - 02:00,20,24,22,24,31,32,9
02:00 - 03:00,14,22,11,18,15,10,6
03:00 - 04:00,14,32,13,18,6,10,1
04:00 - 05:00,7,19,27,6,10,7,4
05:00 - 06:00,14,16,11,29,18,9,9
06:00 - 07:00,8,17,8,7,14,8,6
07:00 - 08:00,6,7,15,7,9,18,0
08:00 - 09:00,10,5,5,7,5,1,1
09:00 - 10:00,6,5,10,7,9,2,4
10:00 - 11:00,1,3,8,6,2,3,6
11:00 - 12:00,9,4,3,5,2,0,1
12:00 - 13:00,2,6,3,6,6,9,6
13:00 - 14:00,10,5,5,6,8,7,1
14:00 - 15:00,7,11,13,7,11,10,2
15:00 - 16:00,22,18,13,15,24,14,10
16:00 - 17:00,22,34,25,16,14,27,8
17:00 - 18:00,23,22,32,34,23,12,9
18:00 - 19:00,29,18,29,24,30,13,13
19:00 - 20:00,30,24,28,29,22,13,20
20:00 - 21:00,60,23,24,25,28,11,15
21:00 - 22:00,24,30,33,22,32,9,19
22:00 - 23:00,26,54,22,39,28,11,4
23:00 - 00:00,35,26,36,26,37,8,6
