 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.14,1.52,1.32,1.66,1.57,1.15,0.15
01:00 - 02:00,0.18,1.11,1.28,1.25,1.23,1.14,0.1
02:00 - 03:00,0.12,0.79,0.98,0.88,0.95,0.87,0.1
03:00 - 04:00,0.11,0.71,0.7,0.77,0.89,0.82,0.11
04:00 - 05:00,0.13,0.65,0.73,0.85,0.55,0.68,0.14
05:00 - 06:00,0.11,0.58,0.7,0.65,0.72,0.43,0.1
06:00 - 07:00,0.09,0.41,0.43,0.7,0.57,0.53,0.14
07:00 - 08:00,0.06,0.52,0.54,0.47,0.69,0.33,0.07
08:00 - 09:00,0.09,0.36,0.43,0.42,0.39,0.44,0.01
09:00 - 10:00,0.05,0.32,0.2,0.24,0.19,0.31,0.03
10:00 - 11:00,0.09,0.16,0.14,0.21,0.2,0.14,0.03
11:00 - 12:00,0.15,0.1,0.14,0.18,0.14,0.01,0.03
12:00 - 13:00,0.07,0.13,0.19,0.14,0.15,0.05,0.06
13:00 - 14:00,0.13,0.18,0.32,0.14,0.23,0.07,0.02
14:00 - 15:00,0.2,0.3,0.38,0.36,0.29,0.06,0.07
15:00 - 16:00,0.48,0.57,0.62,0.63,0.57,0.1,0.12
16:00 - 17:00,0.63,0.96,1.25,0.92,0.88,0.13,0.08
17:00 - 18:00,0.9,1.07,1.26,1.23,1.09,0.09,0.04
18:00 - 19:00,0.86,1.32,1.14,1.13,0.92,0.16,0.04
19:00 - 20:00,1.05,1.11,1.29,1.07,1.01,0.13,0.1
20:00 - 21:00,1.23,1.4,1.39,1.39,1.11,0.14,0.15
21:00 - 22:00,1.32,1.82,1.54,1.71,1.44,0.11,0.15
22:00 - 23:00,1.4,1.83,1.74,1.52,1.29,0.2,0.06
23:00 - 00:00,1.49,1.84,1.63,1.75,1.28,0.15,0.11
