 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.07,0.07,0.07,0.21,0.0,0.14,0.14
01:00 - 02:00,0.21,0.21,0.14,0.21,0.14,0.21,0.07
02:00 - 03:00,0.07,0.07,0.35,0.48,0.0,0.0,0.14
03:00 - 04:00,0.28,0.48,0.28,0.42,0.28,0.28,0.48
04:00 - 05:00,0.83,1.04,1.04,0.83,0.76,0.42,0.48
05:00 - 06:00,1.59,1.94,1.66,1.94,1.18,0.48,0.35
06:00 - 07:00,1.04,2.08,2.28,0.83,2.56,0.48,0.14
07:00 - 08:00,1.18,1.11,1.59,0.48,0.97,0.42,0.48
08:00 - 09:00,0.9,1.38,0.97,1.73,1.52,0.21,0.21
09:00 - 10:00,2.35,1.52,1.25,1.45,1.59,0.48,0.14
10:00 - 11:00,0.9,1.11,0.9,0.76,1.04,0.55,0.28
11:00 - 12:00,1.66,1.66,1.52,1.87,1.04,0.14,0.42
12:00 - 13:00,1.94,1.59,1.59,1.11,1.25,0.83,0.07
13:00 - 14:00,1.04,0.76,1.38,1.31,0.76,0.28,0.42
14:00 - 15:00,0.9,0.76,0.69,0.55,0.42,0.14,0.14
15:00 - 16:00,0.42,0.28,0.21,0.28,0.21,0.42,0.21
16:00 - 17:00,0.35,0.35,0.83,0.35,0.21,0.28,0.21
17:00 - 18:00,0.35,0.55,1.04,0.35,0.35,0.21,0.42
18:00 - 19:00,0.62,0.14,0.42,0.55,0.55,0.21,0.48
19:00 - 20:00,0.21,0.28,0.21,0.28,0.14,0.42,0.28
20:00 - 21:00,0.14,0.21,0.07,0.35,0.07,0.07,0.07
21:00 - 22:00,0.28,0.28,0.21,0.48,0.14,0.14,0.0
22:00 - 23:00,0.07,0.48,0.07,0.07,0.14,0.35,0.0
23:00 - 00:00,0.14,0.07,0.14,0.14,0.14,0.0,0.0
