 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,0,0,0
01:00 - 02:00,0,2,0,0,0,0,0
02:00 - 03:00,0,0,5,0,0,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,0,0,0,0,0,0,0
05:00 - 06:00,0,0,1,0,0,0,0
06:00 - 07:00,0,1,0,4,0,0,0
07:00 - 08:00,4,0,4,1,3,0,1
08:00 - 09:00,7,11,2,3,3,2,0
09:00 - 10:00,15,9,0,6,2,0,0
10:00 - 11:00,21,1,1,1,2,0,0
11:00 - 12:00,12,5,0,3,9,0,3
12:00 - 13:00,19,3,8,4,2,3,5
13:00 - 14:00,23,3,22,2,8,0,0
14:00 - 15:00,14,5,27,7,1,1,0
15:00 - 16:00,17,9,4,10,7,0,0
16:00 - 17:00,14,0,3,7,1,0,0
17:00 - 18:00,4,13,8,1,2,0,1
18:00 - 19:00,26,5,0,13,3,0,1
19:00 - 20:00,12,4,9,7,3,0,0
20:00 - 21:00,5,8,1,4,1,0,0
21:00 - 22:00,3,3,3,4,0,0,0
22:00 - 23:00,0,1,0,0,0,0,0
23:00 - 00:00,0,0,0,0,0,0,0
