 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.29,0.58,0.29,0.38,0.77,0.86,0.29
01:00 - 02:00,0.38,0.48,0.58,0.58,0.67,0.19,0.19
02:00 - 03:00,0.0,0.67,1.15,0.67,0.67,0.48,0.38
03:00 - 04:00,0.19,0.86,0.96,1.54,1.44,0.19,0.77
04:00 - 05:00,1.44,1.06,0.86,1.25,1.06,0.38,0.67
05:00 - 06:00,0.77,0.96,0.86,1.63,1.25,0.58,0.48
06:00 - 07:00,0.0,0.58,0.96,0.38,0.67,0.29,0.1
07:00 - 08:00,0.38,0.48,0.67,0.77,0.29,0.19,0.19
08:00 - 09:00,0.48,0.29,0.48,0.58,0.0,0.77,0.58
09:00 - 10:00,0.19,0.19,0.19,0.29,0.29,0.29,0.1
10:00 - 11:00,0.1,2.3,0.58,0.96,0.48,0.29,0.19
11:00 - 12:00,0.0,0.19,0.0,2.4,0.58,0.1,0.29
12:00 - 13:00,0.19,0.48,0.67,0.58,0.38,0.29,0.0
13:00 - 14:00,0.67,0.38,0.38,0.86,0.58,0.19,0.0
14:00 - 15:00,0.0,0.86,0.38,0.38,0.19,0.0,0.1
15:00 - 16:00,0.19,1.25,0.77,1.06,0.1,0.38,0.1
16:00 - 17:00,0.19,0.67,0.77,0.58,0.29,0.0,0.19
17:00 - 18:00,1.06,0.38,1.15,1.06,0.48,0.1,0.29
18:00 - 19:00,3.93,0.58,0.48,0.29,0.67,0.1,0.19
19:00 - 20:00,3.45,0.96,0.48,0.77,0.58,0.0,0.1
20:00 - 21:00,0.38,0.96,1.34,0.58,0.48,0.0,0.38
21:00 - 22:00,0.38,0.86,0.86,4.03,0.38,0.1,0.19
22:00 - 23:00,0.38,0.38,0.38,0.58,0.67,0.1,0.1
23:00 - 00:00,0.86,0.77,1.06,0.48,2.98,0.1,0.19
