 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.03,0.03,0.0,0.0,0.03,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.03,0.0,0.0,0.0
03:00 - 04:00,0.07,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.07,0.13,0.13,0.1,0.0,0.0
05:00 - 06:00,0.1,0.2,0.27,0.1,0.03,0.0,0.0
06:00 - 07:00,0.9,0.33,0.23,0.33,0.23,0.0,0.0
07:00 - 08:00,1.0,0.23,0.3,0.2,0.27,0.0,0.0
08:00 - 09:00,0.7,0.56,0.76,11.19,0.37,0.03,0.0
09:00 - 10:00,0.83,1.39,1.06,0.8,1.56,0.0,0.03
10:00 - 11:00,2.96,2.23,2.66,1.16,2.03,0.03,0.03
11:00 - 12:00,2.06,2.42,1.96,1.86,1.79,0.0,0.2
12:00 - 13:00,1.26,1.49,1.69,1.49,1.53,0.13,0.0
13:00 - 14:00,1.16,1.06,0.86,1.16,0.96,0.27,0.03
14:00 - 15:00,1.83,1.59,1.96,3.62,2.09,0.03,0.0
15:00 - 16:00,2.13,2.76,2.03,1.69,1.59,0.0,0.03
16:00 - 17:00,1.83,1.86,2.49,1.73,2.19,0.0,0.0
17:00 - 18:00,0.86,1.63,1.36,1.0,0.93,0.13,0.23
18:00 - 19:00,0.33,0.4,0.5,0.5,0.23,0.03,0.03
19:00 - 20:00,0.03,0.1,0.07,0.07,0.0,0.0,0.0
20:00 - 21:00,0.0,0.03,0.03,0.0,0.0,0.0,0.03
21:00 - 22:00,0.03,0.0,0.0,0.03,0.0,0.03,0.07
22:00 - 23:00,0.03,0.13,0.03,0.0,0.0,0.0,0.0
23:00 - 00:00,0.13,0.13,0.07,0.03,0.13,0.0,0.0
