 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,10,7,7,12,11,9,10
01:00 - 02:00,3,9,6,8,5,13,13
02:00 - 03:00,8,7,11,9,8,11,8
03:00 - 04:00,10,15,13,14,12,16,7
04:00 - 05:00,9,12,15,13,12,10,7
05:00 - 06:00,14,10,11,12,8,8,2
06:00 - 07:00,7,11,6,5,4,6,10
07:00 - 08:00,5,1,7,2,5,2,5
08:00 - 09:00,2,3,6,2,0,2,3
09:00 - 10:00,1,3,2,2,0,1,1
10:00 - 11:00,1,1,1,7,0,0,4
11:00 - 12:00,1,4,1,3,5,3,0
12:00 - 13:00,1,1,1,1,3,2,1
13:00 - 14:00,2,6,5,2,5,1,0
14:00 - 15:00,1,8,4,4,11,2,0
15:00 - 16:00,5,6,7,6,5,8,4
16:00 - 17:00,8,6,12,12,8,4,4
17:00 - 18:00,7,7,6,9,10,5,6
18:00 - 19:00,6,13,14,10,10,3,7
19:00 - 20:00,4,15,8,14,7,11,8
20:00 - 21:00,19,6,12,7,4,8,9
21:00 - 22:00,11,10,13,14,14,9,4
22:00 - 23:00,10,13,13,14,10,5,9
23:00 - 00:00,11,15,11,13,13,10,6
