 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.4,1.17,1.01,1.08,0.87,0.98,0.37
01:00 - 02:00,0.61,1.15,0.89,0.8,1.05,0.8,0.23
02:00 - 03:00,0.23,0.91,1.03,0.59,1.01,0.8,0.12
03:00 - 04:00,0.16,0.66,0.63,0.54,0.61,0.63,0.07
04:00 - 05:00,0.23,0.77,0.7,1.03,0.49,0.4,0.21
05:00 - 06:00,0.14,1.08,0.54,0.77,0.37,0.54,0.16
06:00 - 07:00,0.19,0.45,0.56,0.7,0.52,0.52,0.16
07:00 - 08:00,0.28,0.47,0.45,0.54,0.45,0.37,0.16
08:00 - 09:00,0.28,0.7,0.35,0.28,0.42,0.28,0.12
09:00 - 10:00,0.35,0.52,0.45,0.52,0.3,0.07,0.09
10:00 - 11:00,0.26,0.56,0.37,0.4,0.33,0.09,0.14
11:00 - 12:00,0.23,0.3,0.7,0.37,0.59,0.21,0.12
12:00 - 13:00,0.52,0.28,0.52,0.3,0.59,0.26,0.0
13:00 - 14:00,0.19,0.21,0.42,0.47,0.42,0.05,0.07
14:00 - 15:00,0.28,0.61,0.61,0.89,0.63,0.12,0.09
15:00 - 16:00,0.63,0.63,0.42,0.63,0.84,0.12,0.21
16:00 - 17:00,0.8,1.05,0.68,0.91,0.84,0.23,0.3
17:00 - 18:00,0.98,1.27,1.05,1.08,1.24,0.4,0.56
18:00 - 19:00,1.55,1.41,1.03,1.17,1.15,0.3,0.42
19:00 - 20:00,1.03,0.7,0.75,1.45,1.08,0.14,0.33
20:00 - 21:00,1.01,0.96,0.77,1.03,0.56,0.19,0.3
21:00 - 22:00,1.01,1.05,1.03,1.34,0.98,0.23,0.4
22:00 - 23:00,0.82,1.03,1.34,1.27,0.96,0.3,0.28
23:00 - 00:00,1.15,1.15,0.91,1.12,0.98,0.42,0.35
