 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,12,8,12,11,19,12,6
01:00 - 02:00,7,9,10,11,10,10,13
02:00 - 03:00,5,9,7,15,13,10,16
03:00 - 04:00,6,13,9,16,10,7,18
04:00 - 05:00,13,17,18,24,7,12,10
05:00 - 06:00,17,12,19,24,7,16,14
06:00 - 07:00,10,8,14,10,13,9,13
07:00 - 08:00,12,13,5,9,6,15,11
08:00 - 09:00,9,14,8,10,7,9,1
09:00 - 10:00,1,8,8,2,12,2,3
10:00 - 11:00,0,7,0,0,2,2,2
11:00 - 12:00,2,0,4,2,6,5,4
12:00 - 13:00,7,3,2,4,1,1,0
13:00 - 14:00,2,3,3,4,0,4,4
14:00 - 15:00,1,4,1,3,1,0,3
15:00 - 16:00,1,7,3,4,3,2,2
16:00 - 17:00,5,2,16,5,10,0,4
17:00 - 18:00,12,10,13,3,7,1,2
18:00 - 19:00,10,17,14,10,9,6,3
19:00 - 20:00,13,13,8,9,5,11,5
20:00 - 21:00,6,9,5,10,10,17,7
21:00 - 22:00,10,16,11,15,9,25,6
22:00 - 23:00,17,8,10,4,6,6,8
23:00 - 00:00,7,12,11,11,6,7,2
