 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.2,0.64,0.47,0.37,0.17,0.27,0.17
01:00 - 02:00,0.17,0.13,0.5,0.34,0.44,0.27,0.17
02:00 - 03:00,0.17,0.6,0.4,0.3,0.47,0.3,0.13
03:00 - 04:00,0.34,0.57,0.44,0.47,0.44,0.17,0.03
04:00 - 05:00,0.23,0.17,0.03,0.3,0.34,0.03,0.13
05:00 - 06:00,0.23,0.07,0.13,0.3,0.2,0.03,0.1
06:00 - 07:00,0.23,0.2,0.3,0.3,0.27,0.03,0.03
07:00 - 08:00,0.27,0.17,0.23,0.23,0.2,0.1,0.13
08:00 - 09:00,0.07,0.37,0.23,0.5,0.17,0.13,0.07
09:00 - 10:00,0.27,0.44,0.8,0.3,0.6,0.07,0.13
10:00 - 11:00,0.84,0.67,0.74,0.6,1.31,0.0,0.1
11:00 - 12:00,0.4,0.87,0.64,0.47,0.74,0.07,0.2
12:00 - 13:00,0.3,0.64,0.4,0.4,0.57,0.13,0.03
13:00 - 14:00,0.64,0.8,0.9,0.97,0.6,0.07,0.07
14:00 - 15:00,1.07,1.54,1.17,1.24,1.41,0.2,0.4
15:00 - 16:00,1.37,1.68,1.74,1.47,0.87,0.23,0.2
16:00 - 17:00,0.8,1.31,1.51,1.64,2.04,0.37,0.3
17:00 - 18:00,1.47,1.51,1.01,1.47,1.24,0.17,0.17
18:00 - 19:00,1.68,1.47,1.11,0.9,1.14,0.13,0.1
19:00 - 20:00,1.01,1.04,1.44,0.87,1.11,0.13,0.2
20:00 - 21:00,1.27,1.78,1.31,1.14,1.81,0.97,0.13
21:00 - 22:00,1.14,1.58,1.27,1.34,1.41,0.27,0.3
22:00 - 23:00,1.11,1.21,1.34,1.44,1.21,0.13,0.2
23:00 - 00:00,0.5,0.64,0.94,0.37,0.57,0.07,0.13
