 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,2,24,1,0,0
01:00 - 02:00,0,3,0,0,1,2,0
02:00 - 03:00,0,0,1,0,0,1,0
03:00 - 04:00,0,0,2,6,0,0,0
04:00 - 05:00,1,4,3,1,1,0,0
05:00 - 06:00,4,5,3,10,6,2,3
06:00 - 07:00,2,24,9,21,11,1,45
07:00 - 08:00,28,9,9,13,23,4,3
08:00 - 09:00,22,26,11,26,23,4,0
09:00 - 10:00,15,30,34,15,24,6,2
10:00 - 11:00,17,17,20,43,13,0,6
11:00 - 12:00,6,11,12,18,14,1,1
12:00 - 13:00,24,23,13,20,17,0,5
13:00 - 14:00,27,15,23,40,16,3,15
14:00 - 15:00,37,17,22,40,14,2,8
15:00 - 16:00,44,19,32,42,28,1,13
16:00 - 17:00,34,30,23,17,11,1,10
17:00 - 18:00,14,12,13,9,8,3,9
18:00 - 19:00,17,21,13,9,14,1,1
19:00 - 20:00,13,11,7,20,13,0,0
20:00 - 21:00,7,13,8,8,29,2,2
21:00 - 22:00,13,12,16,18,9,7,3
22:00 - 23:00,4,10,18,2,7,2,0
23:00 - 00:00,5,55,27,70,3,9,25
