 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.1,0.1,0.0,0.0,0.0,0.03,0.0
01:00 - 02:00,0.06,0.06,0.29,0.19,0.13,0.06,0.1
02:00 - 03:00,0.32,0.29,0.35,0.51,0.32,0.0,0.0
03:00 - 04:00,0.51,0.54,0.7,0.83,0.8,0.03,0.29
04:00 - 05:00,1.79,1.37,1.25,1.28,1.21,0.13,0.35
05:00 - 06:00,2.49,2.49,1.66,1.6,1.89,0.13,0.1
06:00 - 07:00,2.4,2.33,1.69,1.63,2.01,0.1,0.22
07:00 - 08:00,2.08,1.82,1.53,0.83,1.09,0.13,0.06
08:00 - 09:00,1.92,1.5,1.66,1.66,2.14,0.13,0.06
09:00 - 10:00,2.49,1.85,2.11,1.82,1.79,0.26,0.13
10:00 - 11:00,2.08,2.08,2.59,1.98,2.37,0.06,0.1
11:00 - 12:00,1.15,1.66,2.33,1.02,1.41,0.16,0.03
12:00 - 13:00,0.99,0.96,0.54,1.09,0.64,0.19,0.06
13:00 - 14:00,0.77,0.45,0.54,0.83,0.35,0.0,0.22
14:00 - 15:00,0.42,0.13,0.32,0.42,0.29,0.03,0.06
15:00 - 16:00,0.32,0.29,0.45,0.29,0.19,0.13,0.03
16:00 - 17:00,0.1,0.29,0.13,1.21,0.22,0.1,0.19
17:00 - 18:00,0.29,0.32,0.77,0.54,0.16,0.51,0.03
18:00 - 19:00,0.06,0.1,0.22,0.03,0.06,0.03,0.19
19:00 - 20:00,0.16,0.19,0.13,0.1,0.13,0.03,0.03
20:00 - 21:00,0.0,0.1,0.03,0.0,0.0,0.0,0.16
21:00 - 22:00,0.16,0.1,0.06,0.06,0.0,0.0,0.06
22:00 - 23:00,0.19,0.06,0.19,0.13,0.0,0.0,0.06
23:00 - 00:00,0.03,0.22,0.13,0.03,0.03,0.0,0.0
