 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,1,0,0,0,1
01:00 - 02:00,0,1,0,0,0,0,0
02:00 - 03:00,0,0,0,0,0,0,1
03:00 - 04:00,0,0,0,0,0,0,1
04:00 - 05:00,3,0,0,0,0,0,1
05:00 - 06:00,4,0,1,0,6,0,0
06:00 - 07:00,14,9,10,5,2,1,0
07:00 - 08:00,11,8,24,19,7,2,1
08:00 - 09:00,12,8,6,29,6,0,1
09:00 - 10:00,11,11,24,25,3,11,4
10:00 - 11:00,6,40,35,26,11,19,4
11:00 - 12:00,1,10,31,10,8,12,6
12:00 - 13:00,7,18,8,3,22,7,441
13:00 - 14:00,19,7,26,10,21,3,0
14:00 - 15:00,17,8,8,28,6,8,5
15:00 - 16:00,11,2,12,31,7,2,0
16:00 - 17:00,17,11,7,10,14,11,1
17:00 - 18:00,11,4,7,1,8,7,16
18:00 - 19:00,6,6,4,2,4,1,3
19:00 - 20:00,12,19,9,4,3,7,1
20:00 - 21:00,12,11,4,7,1,0,10
21:00 - 22:00,11,7,26,7,4,4,2
22:00 - 23:00,4,3,8,8,8,0,0
23:00 - 00:00,0,0,0,1,1,3,1
