 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.19,0.17,0.11,0.25,0.23,0.13,0.12
01:00 - 02:00,0.1,0.14,0.11,0.11,0.17,0.01,0.05
02:00 - 03:00,0.12,0.1,0.05,0.11,0.07,0.05,0.04
03:00 - 04:00,0.04,0.05,0.08,0.02,0.06,0.01,0.05
04:00 - 05:00,0.04,0.04,0.05,0.04,0.05,0.0,0.06
05:00 - 06:00,0.18,0.17,0.08,0.13,0.08,0.0,0.11
06:00 - 07:00,0.29,0.29,0.35,0.29,0.02,0.0,0.38
07:00 - 08:00,0.83,0.88,1.02,0.79,0.02,0.08,0.66
08:00 - 09:00,1.1,0.97,0.9,1.04,0.11,0.08,0.82
09:00 - 10:00,9.01,0.89,1.15,1.02,0.17,0.04,0.98
10:00 - 11:00,16.69,0.95,1.18,0.73,0.14,0.06,0.86
11:00 - 12:00,1.37,1.06,1.34,0.97,0.08,0.05,1.39
12:00 - 13:00,1.25,1.36,1.24,1.39,0.14,0.07,1.22
13:00 - 14:00,1.16,1.48,1.8,1.31,0.06,0.05,1.27
14:00 - 15:00,1.62,1.45,1.75,1.69,0.08,0.06,1.5
15:00 - 16:00,1.73,1.04,1.04,0.97,0.13,0.06,1.27
16:00 - 17:00,1.06,1.02,0.98,0.86,0.1,0.02,0.82
17:00 - 18:00,0.55,0.72,0.79,0.62,0.1,0.02,0.52
18:00 - 19:00,0.58,0.49,0.53,0.31,0.1,0.04,0.56
19:00 - 20:00,0.2,0.18,0.34,0.38,0.16,0.07,0.35
20:00 - 21:00,0.32,0.1,0.24,0.35,0.04,0.1,0.34
21:00 - 22:00,0.13,0.14,0.14,0.3,0.04,0.05,0.3
22:00 - 23:00,0.23,0.23,0.2,0.1,0.08,0.05,0.19
23:00 - 00:00,0.12,0.18,0.11,0.11,0.1,0.14,0.1
