 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,2,0,2,1,28,2
01:00 - 02:00,2,1,2,2,8,12,3
02:00 - 03:00,1,2,1,8,5,13,2
03:00 - 04:00,3,4,10,7,6,10,4
04:00 - 05:00,6,2,5,5,2,7,1
05:00 - 06:00,2,4,4,4,7,6,2
06:00 - 07:00,0,8,0,4,8,12,3
07:00 - 08:00,2,3,10,4,2,9,1
08:00 - 09:00,0,2,4,6,2,4,2
09:00 - 10:00,0,4,4,4,2,6,17
10:00 - 11:00,0,1,8,1,5,0,80
11:00 - 12:00,1,1,1,0,4,1,30
12:00 - 13:00,3,1,4,4,6,2,0
13:00 - 14:00,1,3,3,1,8,2,1
14:00 - 15:00,1,9,6,6,2,3,3
15:00 - 16:00,4,5,7,2,3,6,1
16:00 - 17:00,1,2,1,7,3,6,0
17:00 - 18:00,1,4,4,2,6,4,2
18:00 - 19:00,0,1,2,0,8,7,1
19:00 - 20:00,2,1,1,1,1,3,0
20:00 - 21:00,3,0,1,4,2,3,0
21:00 - 22:00,7,0,0,1,1,5,0
22:00 - 23:00,1,0,0,0,1,1,2
23:00 - 00:00,3,1,1,3,1,2,2
