 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.21,0.27,0.48,0.39,0.39,0.24,0.21
01:00 - 02:00,0.18,0.48,0.51,0.33,0.48,0.12,0.3
02:00 - 03:00,0.15,0.39,0.51,0.51,0.24,0.48,0.06
03:00 - 04:00,0.09,0.09,0.48,0.36,0.21,0.15,0.0
04:00 - 05:00,0.06,0.12,0.12,0.03,0.09,0.09,0.0
05:00 - 06:00,0.03,0.12,0.06,0.09,0.18,0.12,0.06
06:00 - 07:00,0.12,0.15,0.15,0.09,0.21,0.0,0.03
07:00 - 08:00,0.18,0.12,0.33,0.18,0.24,0.21,0.09
08:00 - 09:00,0.33,0.03,0.21,0.18,0.24,0.06,0.06
09:00 - 10:00,0.24,0.06,0.27,0.21,0.3,0.0,0.06
10:00 - 11:00,0.48,0.21,0.12,0.12,0.18,0.15,0.03
11:00 - 12:00,0.27,0.15,0.36,0.24,0.15,0.18,0.0
12:00 - 13:00,0.33,0.33,0.54,0.18,0.72,0.12,0.09
13:00 - 14:00,0.93,0.87,0.75,0.63,0.69,0.12,0.15
14:00 - 15:00,1.26,1.08,1.29,1.2,0.84,0.36,0.12
15:00 - 16:00,1.38,1.71,1.47,1.56,1.32,0.12,0.18
16:00 - 17:00,1.86,1.68,1.5,1.62,1.32,0.36,0.06
17:00 - 18:00,1.8,1.8,1.86,1.2,1.89,0.21,0.21
18:00 - 19:00,1.56,1.68,1.5,1.44,1.71,0.27,0.27
19:00 - 20:00,1.47,2.16,1.68,1.62,2.04,0.15,0.3
20:00 - 21:00,1.56,1.68,2.01,1.59,1.86,0.09,0.18
21:00 - 22:00,1.62,2.28,1.59,1.5,1.38,0.12,0.18
22:00 - 23:00,1.11,0.84,0.93,1.47,1.32,0.12,0.27
23:00 - 00:00,0.9,0.93,0.57,0.93,0.75,0.12,0.24
