 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,42,60,37,37,19,2
01:00 - 02:00,2,27,28,29,38,16,1
02:00 - 03:00,2,13,13,12,16,8,0
03:00 - 04:00,4,8,8,5,11,10,0
04:00 - 05:00,1,7,10,8,3,2,4
05:00 - 06:00,6,6,9,7,5,0,0
06:00 - 07:00,6,4,6,9,5,0,1
07:00 - 08:00,7,4,3,9,4,1,2
08:00 - 09:00,5,4,3,3,3,6,1
09:00 - 10:00,1,4,1,1,5,1,0
10:00 - 11:00,1,4,1,3,3,1,0
11:00 - 12:00,3,3,2,1,4,1,0
12:00 - 13:00,1,4,5,2,2,1,0
13:00 - 14:00,2,0,3,3,3,1,0
14:00 - 15:00,2,3,8,4,2,0,1
15:00 - 16:00,11,10,11,14,12,0,4
16:00 - 17:00,26,35,15,23,34,3,4
17:00 - 18:00,43,47,46,42,39,1,1
18:00 - 19:00,59,60,36,46,49,1,2
19:00 - 20:00,32,55,30,46,39,3,1
20:00 - 21:00,40,41,35,39,35,3,3
21:00 - 22:00,39,51,51,37,53,2,1
22:00 - 23:00,61,56,42,42,33,4,2
23:00 - 00:00,65,54,31,56,29,6,4
