 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.36,0.1,0.26,0.31,0.26,0.26,0.15
01:00 - 02:00,0.15,0.26,0.05,0.1,0.15,0.15,0.1
02:00 - 03:00,0.15,0.21,0.21,0.31,0.41,0.0,0.1
03:00 - 04:00,0.36,0.46,0.31,0.36,0.21,0.05,0.05
04:00 - 05:00,0.36,0.31,0.26,0.36,0.31,0.0,0.05
05:00 - 06:00,0.67,0.31,0.57,0.67,0.62,0.0,0.0
06:00 - 07:00,0.46,1.44,0.93,0.88,0.93,0.21,0.21
07:00 - 08:00,0.77,1.39,1.39,1.08,0.98,0.05,0.15
08:00 - 09:00,1.6,1.13,1.18,0.88,0.88,0.26,0.05
09:00 - 10:00,2.73,2.11,1.13,2.01,2.01,0.1,0.21
10:00 - 11:00,1.96,1.65,1.39,1.8,1.34,0.21,0.31
11:00 - 12:00,1.03,2.37,1.18,1.91,1.29,0.46,0.1
12:00 - 13:00,1.75,1.96,1.24,1.6,0.98,0.1,0.26
13:00 - 14:00,1.34,1.85,1.03,1.8,0.93,0.1,0.21
14:00 - 15:00,1.13,1.75,1.44,0.88,0.62,0.26,0.31
15:00 - 16:00,1.08,0.98,0.93,0.67,1.03,0.21,0.21
16:00 - 17:00,0.82,0.62,0.62,0.72,0.72,0.15,0.31
17:00 - 18:00,0.67,0.88,0.51,0.77,0.46,0.21,0.36
18:00 - 19:00,0.67,0.41,0.21,0.26,0.26,0.31,0.15
19:00 - 20:00,0.57,0.57,0.46,0.46,0.15,0.05,0.21
20:00 - 21:00,0.46,0.21,0.26,0.26,0.36,0.26,0.1
21:00 - 22:00,0.31,0.26,0.31,0.36,0.31,0.21,0.15
22:00 - 23:00,0.15,0.21,0.36,0.31,0.05,0.1,0.05
23:00 - 00:00,0.41,0.15,0.26,0.15,0.21,0.1,0.0
