 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,1.01,1.11,0.81,0.4,1.62,0.0
01:00 - 02:00,0.3,0.71,0.51,0.81,0.51,1.11,0.1
02:00 - 03:00,0.3,0.81,0.51,0.4,0.61,1.11,0.0
03:00 - 04:00,1.01,0.81,0.4,0.71,0.61,0.71,0.2
04:00 - 05:00,0.2,0.71,0.3,0.51,0.91,0.4,0.0
05:00 - 06:00,0.3,0.91,0.2,0.81,0.81,0.81,0.0
06:00 - 07:00,1.01,0.71,0.91,0.3,1.21,0.91,0.1
07:00 - 08:00,0.1,0.2,0.51,0.2,0.1,0.2,0.1
08:00 - 09:00,0.2,0.51,0.51,0.1,0.51,0.3,0.0
09:00 - 10:00,0.4,0.2,0.51,0.3,0.81,0.0,0.0
10:00 - 11:00,0.91,0.4,0.3,0.1,0.81,0.0,0.0
11:00 - 12:00,1.01,0.2,0.4,0.3,0.51,0.0,0.0
12:00 - 13:00,0.71,0.4,0.61,0.2,0.71,0.1,0.0
13:00 - 14:00,0.61,0.81,1.62,0.51,0.71,0.1,0.0
14:00 - 15:00,0.51,0.91,1.21,0.61,0.71,0.1,0.0
15:00 - 16:00,0.61,1.11,0.81,0.51,1.11,0.1,0.0
16:00 - 17:00,1.41,1.01,0.51,2.22,0.61,0.1,0.0
17:00 - 18:00,0.61,1.01,0.71,1.01,0.4,0.2,0.0
18:00 - 19:00,1.21,1.92,0.81,0.51,0.51,0.3,0.0
19:00 - 20:00,0.91,2.32,2.73,1.01,0.71,0.3,0.0
20:00 - 21:00,0.71,1.01,1.21,0.61,0.51,0.1,0.2
21:00 - 22:00,1.11,1.21,1.21,0.2,1.01,0.1,0.2
22:00 - 23:00,1.82,1.41,1.11,1.62,0.81,0.0,0.0
23:00 - 00:00,0.91,1.01,1.01,0.71,1.72,0.2,0.0
