 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.6,0.34,0.26,0.51,0.34,0.0,0.0
07:00 - 08:00,1.11,0.43,0.43,0.94,0.94,0.0,0.0
08:00 - 09:00,1.62,0.94,1.02,2.65,1.37,0.0,0.0
09:00 - 10:00,2.3,0.85,5.46,1.45,1.96,0.0,0.0
10:00 - 11:00,6.66,1.45,1.88,1.79,2.65,0.0,0.0
11:00 - 12:00,5.89,2.9,4.1,1.54,2.65,0.0,0.0
12:00 - 13:00,1.19,1.37,1.71,1.54,1.11,0.0,0.0
13:00 - 14:00,2.22,2.05,3.16,0.94,3.92,0.0,0.0
14:00 - 15:00,3.41,1.28,2.82,2.05,1.45,1.45,0.0
15:00 - 16:00,1.37,1.71,0.85,1.28,1.54,0.0,0.0
16:00 - 17:00,0.85,0.34,0.6,1.19,0.43,0.0,0.0
17:00 - 18:00,0.43,0.17,0.09,0.17,0.0,0.09,0.0
18:00 - 19:00,0.0,0.0,0.0,0.0,0.09,0.0,0.0
19:00 - 20:00,0.17,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
