 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.05,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.97,0.0,0.1,0.0,0.0,0.0
08:00 - 09:00,0.61,0.92,0.77,0.77,0.36,0.0,0.0
09:00 - 10:00,2.65,1.53,1.89,0.77,0.97,0.0,0.0
10:00 - 11:00,2.14,2.25,2.19,1.53,1.89,0.05,0.0
11:00 - 12:00,1.74,3.16,2.65,1.89,1.33,0.77,0.05
12:00 - 13:00,1.33,2.14,1.99,2.14,2.4,0.1,0.0
13:00 - 14:00,2.19,1.58,1.74,2.09,1.53,0.31,0.1
14:00 - 15:00,1.89,2.3,1.84,2.3,3.27,0.56,0.05
15:00 - 16:00,1.99,2.19,2.45,1.68,2.5,0.41,0.0
16:00 - 17:00,1.94,2.6,2.25,1.94,1.63,0.1,0.05
17:00 - 18:00,0.66,0.77,0.92,1.17,1.12,0.05,0.05
18:00 - 19:00,0.15,0.92,0.26,0.97,0.56,0.0,0.05
19:00 - 20:00,0.15,0.51,0.26,0.46,0.2,0.05,0.1
20:00 - 21:00,0.15,0.0,0.87,0.2,0.0,0.0,0.05
21:00 - 22:00,0.2,0.2,0.0,0.0,0.1,0.0,0.0
22:00 - 23:00,0.0,0.15,0.1,0.15,0.0,0.0,0.05
23:00 - 00:00,0.0,0.56,0.15,0.05,0.0,0.0,0.0
