 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,9,18,6,5,6,0
01:00 - 02:00,1,20,4,7,1,0,0
02:00 - 03:00,4,1,5,2,1,1,0
03:00 - 04:00,1,5,2,2,5,0,0
04:00 - 05:00,0,5,7,15,1,0,0
05:00 - 06:00,2,3,2,3,2,0,0
06:00 - 07:00,3,57,3,7,0,0,0
07:00 - 08:00,11,7,16,10,9,0,1
08:00 - 09:00,26,7,13,10,11,2,1
09:00 - 10:00,35,33,18,11,22,0,1
10:00 - 11:00,56,30,36,36,23,2,1
11:00 - 12:00,20,12,31,29,27,2,1
12:00 - 13:00,31,21,37,22,15,3,0
13:00 - 14:00,30,43,35,35,23,2,3
14:00 - 15:00,38,48,35,75,22,1,3
15:00 - 16:00,29,46,37,60,22,1,8
16:00 - 17:00,26,59,31,29,21,11,4
17:00 - 18:00,21,37,34,34,20,0,3
18:00 - 19:00,19,15,31,29,34,1,0
19:00 - 20:00,13,22,34,18,7,0,7
20:00 - 21:00,48,8,25,31,7,1,5
21:00 - 22:00,19,18,21,25,7,1,1
22:00 - 23:00,11,10,1,6,17,0,0
23:00 - 00:00,7,99,41,90,12,3,0
