 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,16,21,21,16,28,5
01:00 - 02:00,11,18,30,28,18,28,3
02:00 - 03:00,4,18,33,24,25,25,8
03:00 - 04:00,12,25,24,86,47,16,7
04:00 - 05:00,6,23,15,36,27,16,5
05:00 - 06:00,7,28,25,20,37,14,7
06:00 - 07:00,8,25,22,27,20,29,2
07:00 - 08:00,7,40,30,31,46,39,1
08:00 - 09:00,2,24,32,27,41,24,1
09:00 - 10:00,1,10,11,12,10,17,16
10:00 - 11:00,0,6,14,6,3,7,1
11:00 - 12:00,1,2,3,8,2,5,4
12:00 - 13:00,2,1,2,4,1,2,3
13:00 - 14:00,1,1,3,0,5,2,2
14:00 - 15:00,4,8,6,3,2,1,1
15:00 - 16:00,0,0,1,2,1,1,1
16:00 - 17:00,4,3,3,6,5,1,0
17:00 - 18:00,3,3,8,4,4,0,1
18:00 - 19:00,3,3,3,7,7,1,2
19:00 - 20:00,2,0,2,6,0,4,3
20:00 - 21:00,3,4,3,3,4,4,2
21:00 - 22:00,4,4,5,6,9,1,1
22:00 - 23:00,5,1,4,5,7,0,5
23:00 - 00:00,10,6,8,8,16,0,4
