 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,11,4,3,5,4,1
01:00 - 02:00,2,2,2,2,7,2,0
02:00 - 03:00,2,1,2,2,4,1,0
03:00 - 04:00,2,2,2,3,5,3,3
04:00 - 05:00,6,2,4,5,6,0,0
05:00 - 06:00,2,7,5,5,5,2,0
06:00 - 07:00,1,3,3,3,2,1,2
07:00 - 08:00,3,1,3,4,0,0,2
08:00 - 09:00,3,5,3,2,4,2,1
09:00 - 10:00,4,2,5,6,2,2,2
10:00 - 11:00,9,4,2,2,7,0,4
11:00 - 12:00,9,7,8,4,6,3,2
12:00 - 13:00,2,8,5,5,2,1,1
13:00 - 14:00,4,2,5,3,2,0,1
14:00 - 15:00,6,2,6,6,5,2,0
15:00 - 16:00,3,6,3,9,6,7,0
16:00 - 17:00,6,8,9,10,7,0,0
17:00 - 18:00,5,6,10,5,7,1,4
18:00 - 19:00,11,4,16,8,11,4,2
19:00 - 20:00,13,8,4,6,7,0,7
20:00 - 21:00,6,6,10,5,4,0,2
21:00 - 22:00,13,8,10,12,7,2,1
22:00 - 23:00,3,9,7,12,5,1,1
23:00 - 00:00,8,7,4,10,5,2,3
