 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.27,0.0,0.27,0.27,0.13,0.0,0.13
01:00 - 02:00,0.27,0.4,0.67,0.4,0.13,0.13,0.27
02:00 - 03:00,0.13,0.4,0.67,0.53,0.13,0.13,0.0
03:00 - 04:00,0.67,1.07,1.07,0.8,0.67,0.0,0.27
04:00 - 05:00,0.94,0.94,0.53,0.8,0.67,0.0,0.0
05:00 - 06:00,0.4,0.67,0.8,0.4,0.27,0.4,0.0
06:00 - 07:00,0.53,0.27,0.67,1.47,0.94,0.27,0.13
07:00 - 08:00,0.4,0.94,0.8,0.8,0.67,0.53,0.4
08:00 - 09:00,1.07,1.34,1.07,0.4,0.94,0.53,0.13
09:00 - 10:00,0.94,0.53,1.47,1.2,0.53,0.94,0.13
10:00 - 11:00,0.94,1.34,1.07,0.4,1.2,0.8,0.0
11:00 - 12:00,0.94,0.27,0.67,1.2,1.2,0.53,0.4
12:00 - 13:00,1.07,1.07,1.34,1.74,0.8,0.53,0.4
13:00 - 14:00,0.94,0.67,1.34,1.07,1.34,0.53,0.53
14:00 - 15:00,1.07,1.34,1.2,0.94,1.74,0.4,0.27
15:00 - 16:00,1.34,0.8,1.47,0.53,0.53,0.13,0.67
16:00 - 17:00,1.6,0.67,0.8,1.07,1.34,0.27,0.27
17:00 - 18:00,0.67,1.6,0.67,0.8,0.94,0.13,0.27
18:00 - 19:00,0.27,0.8,0.27,0.4,0.53,0.67,0.27
19:00 - 20:00,0.67,0.0,0.8,0.27,0.13,0.27,0.53
20:00 - 21:00,0.53,0.4,0.8,0.53,0.13,0.0,0.4
21:00 - 22:00,0.4,0.67,0.4,0.53,0.4,0.53,0.4
22:00 - 23:00,0.94,0.27,0.4,0.13,0.0,0.0,0.27
23:00 - 00:00,0.27,0.13,0.13,0.13,0.13,0.13,0.4
