 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.1,0.0,0.2,0.0,0.0
02:00 - 03:00,0.0,0.1,0.0,0.2,0.1,0.0,0.0
03:00 - 04:00,0.2,0.1,0.1,0.29,0.0,0.0,0.0
04:00 - 05:00,0.29,0.39,1.08,0.2,0.29,0.0,0.0
05:00 - 06:00,2.06,0.39,0.59,0.29,0.29,0.0,0.0
06:00 - 07:00,1.08,1.08,0.69,1.28,0.88,0.0,0.0
07:00 - 08:00,1.08,1.67,1.57,1.57,1.08,0.0,0.0
08:00 - 09:00,1.67,1.47,1.67,1.08,1.08,0.2,0.0
09:00 - 10:00,1.57,1.18,1.57,1.28,2.36,0.0,0.0
10:00 - 11:00,1.86,2.55,2.45,2.75,0.79,0.0,0.0
11:00 - 12:00,1.37,1.18,2.16,1.28,0.59,0.0,0.0
12:00 - 13:00,0.59,0.98,1.96,3.43,1.77,0.1,0.0
13:00 - 14:00,1.37,1.18,1.96,1.28,1.86,0.0,0.0
14:00 - 15:00,2.45,0.39,1.67,1.47,1.67,0.0,0.0
15:00 - 16:00,1.08,0.69,2.26,2.36,1.57,0.0,0.1
16:00 - 17:00,0.88,1.77,0.98,0.79,0.69,0.2,0.0
17:00 - 18:00,0.49,2.16,0.69,0.2,0.49,0.29,0.0
18:00 - 19:00,0.79,0.39,0.1,0.1,0.0,0.1,0.0
19:00 - 20:00,0.1,0.29,0.79,0.29,0.2,0.0,0.0
20:00 - 21:00,0.2,0.39,0.29,1.18,0.39,0.0,0.0
21:00 - 22:00,0.0,0.2,0.39,0.29,0.0,0.0,0.1
22:00 - 23:00,0.0,0.1,0.0,0.1,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
