 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.15,0.13,0.2,0.09,0.15,0.02,0.02
01:00 - 02:00,0.16,0.23,0.21,0.2,0.37,0.02,0.04
02:00 - 03:00,0.4,0.41,0.48,0.59,0.41,0.06,0.02
03:00 - 04:00,0.86,1.04,0.75,0.94,0.86,0.07,0.09
04:00 - 05:00,1.05,1.22,1.18,2.48,1.39,0.44,0.11
05:00 - 06:00,1.28,1.35,1.49,1.63,1.5,0.17,0.08
06:00 - 07:00,1.65,1.23,1.21,1.24,1.26,0.23,0.12
07:00 - 08:00,1.4,1.28,1.49,1.28,1.33,0.25,0.16
08:00 - 09:00,1.37,1.65,1.62,1.68,1.68,0.09,0.18
09:00 - 10:00,1.83,1.68,1.56,1.69,1.18,0.09,0.08
10:00 - 11:00,1.73,1.94,1.92,1.84,1.23,0.09,0.12
11:00 - 12:00,1.26,1.21,1.39,1.52,1.34,0.1,0.07
12:00 - 13:00,0.98,0.96,1.08,0.77,0.79,0.12,0.09
13:00 - 14:00,0.79,0.74,0.93,0.57,0.63,0.07,0.09
14:00 - 15:00,0.76,0.48,0.96,0.68,0.46,0.11,0.16
15:00 - 16:00,0.57,0.42,0.77,0.68,0.58,0.27,0.13
16:00 - 17:00,0.39,0.51,0.48,0.49,0.3,0.15,0.17
17:00 - 18:00,0.38,0.67,0.59,0.36,0.37,0.17,0.08
18:00 - 19:00,0.4,0.35,0.29,0.19,0.35,0.1,0.17
19:00 - 20:00,0.23,0.41,0.19,0.28,0.19,0.04,0.2
20:00 - 21:00,0.41,0.34,0.32,0.23,0.09,0.03,0.28
21:00 - 22:00,0.21,0.3,0.2,0.16,0.08,0.04,0.16
22:00 - 23:00,0.35,0.19,0.25,0.25,0.03,0.04,0.19
23:00 - 00:00,0.19,0.2,0.26,0.2,0.08,0.04,0.1
