 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.12,0.68,1.06,0.81,0.81,0.87,0.19
01:00 - 02:00,0.19,0.68,1.18,0.99,0.81,0.62,0.12
02:00 - 03:00,0.12,1.12,1.12,0.93,0.68,0.31,0.31
03:00 - 04:00,0.06,0.68,0.62,0.37,0.87,0.56,0.19
04:00 - 05:00,0.87,0.12,0.56,0.74,0.68,0.56,0.31
05:00 - 06:00,0.68,0.68,0.37,0.5,0.31,0.31,0.12
06:00 - 07:00,0.37,0.68,0.25,0.5,0.81,0.12,0.31
07:00 - 08:00,0.25,0.74,0.56,0.62,0.62,0.06,0.43
08:00 - 09:00,0.31,0.37,0.56,0.74,0.5,0.12,0.12
09:00 - 10:00,0.12,0.19,0.56,0.25,0.43,0.0,0.0
10:00 - 11:00,0.31,0.31,0.43,0.37,0.56,0.06,0.06
11:00 - 12:00,0.31,0.12,0.43,0.12,0.19,0.06,0.19
12:00 - 13:00,0.31,0.19,0.31,0.12,0.12,0.06,0.12
13:00 - 14:00,0.74,0.12,0.37,0.12,0.12,0.12,0.06
14:00 - 15:00,0.56,0.74,0.56,1.06,0.62,0.12,0.19
15:00 - 16:00,0.74,0.62,0.74,1.06,0.56,0.37,0.37
16:00 - 17:00,0.74,1.18,0.87,0.5,0.81,0.25,0.68
17:00 - 18:00,1.68,1.06,1.24,1.43,1.18,0.62,0.31
18:00 - 19:00,0.74,1.49,1.74,0.93,0.93,0.5,0.12
19:00 - 20:00,1.24,0.56,1.74,0.74,0.81,0.56,0.31
20:00 - 21:00,1.18,1.06,2.67,0.93,1.49,0.25,0.43
21:00 - 22:00,0.99,0.43,2.05,0.99,1.12,0.37,0.5
22:00 - 23:00,0.62,0.99,1.37,0.99,0.68,0.37,0.25
23:00 - 00:00,1.06,1.06,1.18,1.12,1.12,0.25,0.25
