 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,27,9,16,1,13,0
01:00 - 02:00,2,59,9,17,44,1,0
02:00 - 03:00,7,11,20,93,60,7,0
03:00 - 04:00,2,6,5,1,15,2,1
04:00 - 05:00,1,5,4,2,2,0,0
05:00 - 06:00,0,1,1,1,1,0,0
06:00 - 07:00,4,6,1,9,4,5,0
07:00 - 08:00,4,6,12,2,10,0,1
08:00 - 09:00,9,8,13,4,10,1,0
09:00 - 10:00,8,8,13,12,13,1,0
10:00 - 11:00,7,15,8,14,8,1,0
11:00 - 12:00,2,10,12,11,21,0,0
12:00 - 13:00,4,11,16,11,9,0,1
13:00 - 14:00,15,45,61,34,55,0,0
14:00 - 15:00,25,32,37,40,38,8,2
15:00 - 16:00,111,71,52,50,55,10,0
16:00 - 17:00,44,76,59,43,25,0,2
17:00 - 18:00,160,49,37,37,26,2,1
18:00 - 19:00,82,46,22,101,27,1,2
19:00 - 20:00,90,45,37,37,19,3,5
20:00 - 21:00,41,35,31,44,30,3,0
21:00 - 22:00,17,59,30,27,15,0,2
22:00 - 23:00,49,18,13,59,13,4,7
23:00 - 00:00,7,10,22,5,6,0,0
