 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,3,9,5,12,7,2
01:00 - 02:00,2,10,8,15,10,17,7
02:00 - 03:00,2,13,8,5,9,10,7
03:00 - 04:00,2,10,10,12,21,10,2
04:00 - 05:00,3,13,9,11,17,8,2
05:00 - 06:00,4,14,7,9,6,9,2
06:00 - 07:00,2,7,15,7,11,8,2
07:00 - 08:00,0,6,8,14,7,6,7
08:00 - 09:00,4,1,8,8,5,2,2
09:00 - 10:00,1,6,4,6,7,5,3
10:00 - 11:00,2,8,5,6,4,5,3
11:00 - 12:00,5,8,7,3,2,5,4
12:00 - 13:00,3,4,4,5,4,4,5
13:00 - 14:00,1,8,8,4,3,5,5
14:00 - 15:00,9,13,5,8,8,7,4
15:00 - 16:00,6,6,2,6,4,4,1
16:00 - 17:00,2,3,6,0,5,2,1
17:00 - 18:00,3,5,7,7,7,0,1
18:00 - 19:00,5,5,3,2,2,1,1
19:00 - 20:00,5,3,2,5,0,1,0
20:00 - 21:00,2,4,4,7,4,1,2
21:00 - 22:00,6,4,6,7,3,1,0
22:00 - 23:00,5,2,8,2,5,0,2
23:00 - 00:00,1,7,7,7,4,0,4
