 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.1,0.1,0.1,0.05,0.26,0.05,0.05
01:00 - 02:00,0.0,0.1,0.15,0.1,0.0,0.05,0.0
02:00 - 03:00,0.0,0.0,0.15,0.1,0.0,0.52,0.0
03:00 - 04:00,0.0,0.05,0.05,0.05,0.05,0.05,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.1,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.05,0.0,0.0
06:00 - 07:00,0.0,0.1,0.0,0.0,0.05,0.0,0.0
07:00 - 08:00,0.05,0.0,0.1,0.05,0.1,0.0,0.0
08:00 - 09:00,0.1,0.15,0.05,0.0,0.0,0.0,0.05
09:00 - 10:00,0.0,0.1,0.15,0.0,0.1,0.0,0.0
10:00 - 11:00,0.15,0.05,0.15,0.1,0.05,0.1,0.05
11:00 - 12:00,0.1,0.21,0.1,0.21,0.15,0.0,0.0
12:00 - 13:00,0.46,0.83,0.98,0.57,0.36,0.21,0.1
13:00 - 14:00,1.08,1.55,1.65,1.65,1.5,0.1,0.0
14:00 - 15:00,2.48,2.48,2.53,2.01,2.17,0.05,0.1
15:00 - 16:00,2.27,2.27,2.32,1.39,2.22,0.1,0.0
16:00 - 17:00,1.6,1.86,1.55,1.45,1.6,0.05,0.1
17:00 - 18:00,1.6,2.63,1.81,1.29,2.58,0.0,0.0
18:00 - 19:00,2.17,1.86,3.05,2.89,1.76,0.05,0.05
19:00 - 20:00,2.07,2.01,2.07,1.55,2.27,0.0,0.05
20:00 - 21:00,1.81,1.96,2.48,1.5,2.43,0.05,0.05
21:00 - 22:00,1.39,1.39,1.91,1.34,1.6,0.0,0.0
22:00 - 23:00,0.21,0.31,0.98,0.46,0.41,0.0,0.0
23:00 - 00:00,0.1,0.1,0.15,0.26,0.67,0.0,0.0
