 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,5,8,5,5,10,6,2
01:00 - 02:00,2,7,21,10,6,8,6
02:00 - 03:00,3,10,11,3,14,4,1
03:00 - 04:00,10,8,2,6,9,5,3
04:00 - 05:00,16,3,8,3,10,12,7
05:00 - 06:00,7,7,3,5,9,6,3
06:00 - 07:00,5,5,1,7,2,7,2
07:00 - 08:00,5,8,3,4,4,8,3
08:00 - 09:00,2,6,10,9,6,10,3
09:00 - 10:00,7,7,5,8,0,9,0
10:00 - 11:00,7,10,2,4,5,6,6
11:00 - 12:00,0,4,9,2,6,11,9
12:00 - 13:00,9,1,3,13,8,7,4
13:00 - 14:00,8,1,7,8,9,2,0
14:00 - 15:00,1,3,5,7,12,4,6
15:00 - 16:00,7,9,3,7,3,5,5
16:00 - 17:00,3,22,0,0,2,4,0
17:00 - 18:00,1,9,0,0,2,0,0
18:00 - 19:00,2,1,0,0,1,0,0
19:00 - 20:00,1,0,1,3,2,0,0
20:00 - 21:00,1,3,4,5,1,1,0
21:00 - 22:00,3,1,8,2,2,3,1
22:00 - 23:00,6,10,6,6,11,2,1
23:00 - 00:00,7,6,8,5,7,3,3
