 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,4,0,0,0,0,0
01:00 - 02:00,0,0,1,0,3,0,0
02:00 - 03:00,2,0,0,0,0,0,0
03:00 - 04:00,0,1,0,0,0,0,0
04:00 - 05:00,5,0,0,0,0,1,0
05:00 - 06:00,0,0,0,1,0,0,0
06:00 - 07:00,3,0,1,1,1,0,0
07:00 - 08:00,12,9,1,6,68,0,0
08:00 - 09:00,37,20,29,14,13,1,0
09:00 - 10:00,42,18,37,22,10,0,3
10:00 - 11:00,37,32,25,25,17,0,2
11:00 - 12:00,26,26,34,17,41,0,6
12:00 - 13:00,36,38,59,30,18,0,9
13:00 - 14:00,44,82,72,39,47,0,2
14:00 - 15:00,39,55,142,57,38,0,0
15:00 - 16:00,28,29,93,21,34,1,1
16:00 - 17:00,18,15,26,18,15,0,0
17:00 - 18:00,19,8,17,6,16,1,0
18:00 - 19:00,14,4,18,7,9,0,2
19:00 - 20:00,4,12,13,6,13,1,0
20:00 - 21:00,10,11,10,12,4,0,5
21:00 - 22:00,1,14,13,3,0,0,1
22:00 - 23:00,0,4,3,4,1,1,0
23:00 - 00:00,2,2,1,1,1,1,0
