 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.14,0.42,0.36,0.45,0.45,0.17,0.03
01:00 - 02:00,0.31,0.61,0.33,0.33,0.61,0.11,0.06
02:00 - 03:00,0.28,0.7,0.53,0.33,0.72,0.45,0.14
03:00 - 04:00,0.56,0.64,0.42,0.83,0.28,0.36,0.31
04:00 - 05:00,0.5,0.39,0.56,0.25,0.39,0.25,0.36
05:00 - 06:00,0.56,0.42,0.56,0.36,0.42,0.53,0.31
06:00 - 07:00,0.36,0.33,0.53,0.33,1.2,0.61,0.75
07:00 - 08:00,0.5,0.42,0.61,0.64,0.5,0.25,0.31
08:00 - 09:00,0.53,0.36,0.5,0.47,0.53,0.28,0.39
09:00 - 10:00,0.47,0.72,0.61,0.64,0.64,0.28,0.64
10:00 - 11:00,0.33,0.75,0.5,0.45,0.47,0.14,0.22
11:00 - 12:00,0.36,0.36,0.25,0.47,0.45,0.31,0.22
12:00 - 13:00,0.45,0.47,0.45,0.33,0.31,0.28,0.28
13:00 - 14:00,0.56,0.67,0.81,1.59,0.42,0.33,0.19
14:00 - 15:00,0.97,1.06,1.47,1.7,0.83,0.36,0.19
15:00 - 16:00,1.11,1.25,0.89,1.7,1.06,0.33,0.17
16:00 - 17:00,1.75,1.11,1.17,1.36,0.72,0.58,0.14
17:00 - 18:00,1.08,1.45,1.36,1.0,0.92,0.19,0.19
18:00 - 19:00,1.36,0.75,1.0,1.36,1.03,0.08,0.08
19:00 - 20:00,1.64,1.42,0.89,1.25,1.03,0.25,0.03
20:00 - 21:00,1.42,0.95,1.31,0.95,0.95,0.11,0.17
21:00 - 22:00,1.06,0.95,1.5,1.14,0.72,0.14,0.22
22:00 - 23:00,0.78,0.95,0.92,0.81,0.58,0.08,0.14
23:00 - 00:00,0.33,0.53,0.45,0.28,0.47,0.08,0.14
