 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.3,0.0,0.3,0.0,0.0
01:00 - 02:00,0.1,1.98,0.2,2.08,0.1,0.0,0.0
02:00 - 03:00,0.5,1.69,0.79,2.38,1.09,0.0,0.0
03:00 - 04:00,0.99,0.79,0.6,1.59,1.09,0.0,0.0
04:00 - 05:00,3.17,1.79,1.59,2.68,0.79,0.0,0.0
05:00 - 06:00,0.89,0.89,1.19,1.09,1.69,0.0,0.0
06:00 - 07:00,1.69,2.78,2.08,1.09,0.99,0.0,0.0
07:00 - 08:00,0.89,2.28,1.39,2.78,1.59,0.0,0.0
08:00 - 09:00,0.69,0.79,1.49,3.17,1.59,0.0,0.0
09:00 - 10:00,1.09,1.09,1.88,1.29,1.19,0.0,0.0
10:00 - 11:00,1.88,1.88,1.19,2.38,0.99,0.2,0.0
11:00 - 12:00,0.99,0.99,1.19,0.79,0.99,0.0,0.0
12:00 - 13:00,0.5,1.49,0.4,0.69,1.19,0.0,0.0
13:00 - 14:00,0.99,0.89,0.6,0.3,1.19,0.0,0.0
14:00 - 15:00,0.69,0.99,1.59,0.89,0.2,0.0,0.0
15:00 - 16:00,0.6,0.79,0.6,0.0,0.4,0.0,0.0
16:00 - 17:00,0.5,1.59,0.2,0.2,0.6,0.0,0.1
17:00 - 18:00,0.2,0.1,0.4,0.1,0.1,0.0,0.0
18:00 - 19:00,0.0,0.0,0.1,0.1,0.3,0.0,0.0
19:00 - 20:00,0.0,0.0,0.1,0.0,0.1,0.0,0.1
20:00 - 21:00,0.1,0.5,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.1,0.1,0.5,0.0,0.0,0.0
22:00 - 23:00,0.0,0.1,0.1,0.1,0.1,0.0,0.3
23:00 - 00:00,0.1,0.1,0.1,0.1,0.0,0.0,0.1
