 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.3,0.5,0.79,1.19,0.3,0.1,0.2
01:00 - 02:00,0.3,0.0,0.99,0.3,0.3,0.1,0.7
02:00 - 03:00,0.7,0.2,0.7,0.3,0.5,0.3,0.2
03:00 - 04:00,0.5,0.2,0.4,0.5,0.79,0.0,0.5
04:00 - 05:00,0.5,0.2,0.3,0.89,1.09,0.99,0.79
05:00 - 06:00,0.6,0.0,1.49,0.3,0.2,1.29,0.79
06:00 - 07:00,1.19,0.4,0.7,0.5,0.7,0.89,0.5
07:00 - 08:00,0.2,0.5,0.6,1.49,0.4,0.89,0.3
08:00 - 09:00,0.7,0.1,1.19,0.4,0.79,0.0,1.39
09:00 - 10:00,0.4,0.0,1.19,0.79,0.5,0.3,0.79
10:00 - 11:00,0.89,0.4,1.09,0.3,0.7,0.89,0.5
11:00 - 12:00,0.89,1.59,0.79,0.99,0.3,1.59,0.5
12:00 - 13:00,0.6,0.7,0.7,1.59,0.99,0.79,0.2
13:00 - 14:00,0.6,0.6,0.3,0.6,0.7,1.09,0.5
14:00 - 15:00,1.09,0.5,0.6,1.09,0.3,0.6,0.2
15:00 - 16:00,0.7,0.4,1.19,0.79,0.1,0.1,0.3
16:00 - 17:00,0.2,0.2,0.3,0.79,0.3,0.5,0.79
17:00 - 18:00,0.5,0.4,0.5,0.5,0.2,0.7,0.99
18:00 - 19:00,0.7,1.19,0.5,0.2,0.0,0.5,0.7
19:00 - 20:00,0.2,0.6,0.89,0.79,0.5,0.4,0.7
20:00 - 21:00,0.4,0.5,0.7,0.99,0.6,0.6,1.09
21:00 - 22:00,0.6,0.7,0.1,0.6,0.2,0.89,0.5
22:00 - 23:00,0.5,0.79,0.6,0.5,0.4,0.3,1.39
23:00 - 00:00,0.4,1.19,0.4,0.89,0.6,0.3,0.3
