 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.26,0.0,0.0,0.26,0.26,0.0
01:00 - 02:00,0.0,1.57,0.0,2.09,1.05,3.4,0.26
02:00 - 03:00,0.0,2.36,2.36,1.83,2.09,0.79,0.0
03:00 - 04:00,0.0,0.79,0.26,0.0,0.52,0.79,0.0
04:00 - 05:00,0.52,1.05,1.05,1.05,2.88,1.31,0.0
05:00 - 06:00,0.0,0.79,1.83,2.09,1.31,2.62,0.0
06:00 - 07:00,0.0,0.26,2.88,2.36,1.05,1.57,0.0
07:00 - 08:00,0.26,3.66,1.05,1.83,4.97,2.36,0.0
08:00 - 09:00,0.52,2.62,1.31,0.79,2.62,3.14,0.0
09:00 - 10:00,0.26,1.83,1.31,2.62,1.57,0.26,0.26
10:00 - 11:00,0.0,0.52,1.31,0.26,1.57,0.26,0.26
11:00 - 12:00,0.0,0.52,0.26,0.52,0.26,0.0,0.52
12:00 - 13:00,0.79,0.52,0.52,0.79,0.26,0.0,0.0
13:00 - 14:00,0.26,1.05,0.26,0.79,0.26,0.0,0.0
14:00 - 15:00,0.52,0.79,0.52,1.57,0.0,0.0,0.0
15:00 - 16:00,0.52,0.26,0.79,0.0,0.52,0.26,0.0
16:00 - 17:00,0.0,0.0,0.0,0.26,0.79,0.26,0.0
17:00 - 18:00,0.0,0.0,0.0,0.0,0.0,0.52,0.0
18:00 - 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.26,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.26,0.26,0.0,0.0
23:00 - 00:00,0.26,0.0,0.0,0.0,0.79,0.0,0.0
