 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.36,0.98,1.61,1.25,1.16,1.16,0.0
01:00 - 02:00,0.71,0.8,0.98,0.8,1.16,1.34,0.09
02:00 - 03:00,0.09,0.45,0.98,0.71,0.36,0.45,0.09
03:00 - 04:00,0.0,0.98,1.87,0.89,0.71,0.62,0.0
04:00 - 05:00,0.27,0.98,0.62,0.71,0.54,0.45,0.0
05:00 - 06:00,0.09,1.07,1.78,1.16,0.71,0.89,0.18
06:00 - 07:00,0.0,0.27,0.36,0.45,0.18,0.54,0.09
07:00 - 08:00,0.09,0.27,0.27,0.18,0.71,0.09,0.18
08:00 - 09:00,0.09,0.45,0.27,0.27,0.18,0.09,0.0
09:00 - 10:00,0.0,0.09,0.27,0.36,0.0,0.0,0.0
10:00 - 11:00,0.0,0.0,0.27,0.09,0.18,0.18,0.0
11:00 - 12:00,0.18,0.18,0.0,0.18,0.09,0.0,0.09
12:00 - 13:00,0.09,0.09,0.09,0.45,0.0,0.0,0.09
13:00 - 14:00,0.0,0.0,0.36,0.09,0.09,0.0,0.09
14:00 - 15:00,0.18,0.18,0.27,0.54,0.54,0.09,0.0
15:00 - 16:00,0.09,0.54,0.36,0.36,0.54,0.18,0.0
16:00 - 17:00,1.07,0.45,0.54,0.62,0.8,0.09,0.36
17:00 - 18:00,0.71,1.61,0.71,1.07,0.71,0.36,0.09
18:00 - 19:00,1.52,1.43,0.89,0.98,1.52,0.18,0.09
19:00 - 20:00,0.98,0.98,1.69,1.07,1.07,0.18,0.09
20:00 - 21:00,1.34,1.87,1.61,1.34,2.05,0.18,0.09
21:00 - 22:00,1.16,2.59,1.78,1.69,2.05,0.36,0.27
22:00 - 23:00,1.43,1.43,2.14,1.87,1.78,0.27,0.0
23:00 - 00:00,1.07,1.78,1.69,1.96,1.69,0.0,0.18
