 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,26,25,22,16,28,10,6
01:00 - 02:00,21,12,31,21,24,13,4
02:00 - 03:00,22,30,27,26,31,4,2
03:00 - 04:00,35,41,40,33,33,8,4
04:00 - 05:00,58,54,48,41,70,13,5
05:00 - 06:00,50,50,61,59,71,12,11
06:00 - 07:00,39,43,59,60,50,8,12
07:00 - 08:00,49,49,51,61,57,10,5
08:00 - 09:00,74,70,56,60,61,6,7
09:00 - 10:00,80,82,95,75,80,14,8
10:00 - 11:00,89,81,89,108,100,17,21
11:00 - 12:00,85,97,98,109,93,17,22
12:00 - 13:00,84,79,90,82,81,15,13
13:00 - 14:00,63,74,69,80,83,12,16
14:00 - 15:00,71,63,78,75,72,21,15
15:00 - 16:00,68,89,80,79,57,13,12
16:00 - 17:00,74,65,88,81,59,16,22
17:00 - 18:00,57,69,60,54,44,15,15
18:00 - 19:00,36,53,56,48,37,11,11
19:00 - 20:00,20,32,37,20,16,10,9
20:00 - 21:00,28,23,29,24,25,8,12
21:00 - 22:00,22,31,31,25,15,11,8
22:00 - 23:00,21,27,22,27,9,11,8
23:00 - 00:00,23,35,26,19,8,4,11
