 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,10,2,6,4,2,1
01:00 - 02:00,2,6,2,6,1,6,2
02:00 - 03:00,4,2,6,4,4,1,1
03:00 - 04:00,3,3,5,1,6,2,1
04:00 - 05:00,2,2,1,3,1,1,1
05:00 - 06:00,3,0,2,7,3,1,0
06:00 - 07:00,7,2,3,1,6,1,0
07:00 - 08:00,5,2,2,4,3,0,1
08:00 - 09:00,3,2,2,1,1,3,3
09:00 - 10:00,2,2,1,1,3,1,4
10:00 - 11:00,8,2,7,6,4,2,2
11:00 - 12:00,4,2,2,3,4,1,1
12:00 - 13:00,1,0,3,5,3,3,0
13:00 - 14:00,4,3,3,3,4,1,0
14:00 - 15:00,6,11,5,7,3,0,7
15:00 - 16:00,11,10,11,5,9,2,4
16:00 - 17:00,6,10,6,3,7,1,4
17:00 - 18:00,4,6,8,4,3,5,0
18:00 - 19:00,9,9,9,8,1,1,3
19:00 - 20:00,11,17,4,8,8,1,7
20:00 - 21:00,8,12,6,12,9,2,8
21:00 - 22:00,3,8,9,16,5,1,8
22:00 - 23:00,6,7,7,3,5,1,8
23:00 - 00:00,4,8,6,2,5,0,2
