 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,4,3,5,1,3
01:00 - 02:00,2,2,11,9,0,0,2
02:00 - 03:00,7,2,12,1,3,2,2
03:00 - 04:00,4,6,4,3,1,4,0
04:00 - 05:00,6,8,12,8,21,1,5
05:00 - 06:00,15,8,8,16,12,2,7
06:00 - 07:00,14,13,12,12,10,5,4
07:00 - 08:00,7,4,7,7,9,3,2
08:00 - 09:00,26,14,12,11,5,1,2
09:00 - 10:00,27,14,12,10,6,4,1
10:00 - 11:00,11,8,19,5,5,4,0
11:00 - 12:00,19,12,14,4,4,3,5
12:00 - 13:00,9,5,9,8,6,3,7
13:00 - 14:00,19,5,6,3,6,1,4
14:00 - 15:00,3,1,2,0,0,0,6
15:00 - 16:00,7,0,3,3,1,1,3
16:00 - 17:00,1,4,11,8,4,2,3
17:00 - 18:00,4,6,5,7,1,6,6
18:00 - 19:00,3,6,5,12,10,2,7
19:00 - 20:00,7,5,3,6,3,5,9
20:00 - 21:00,1,6,4,3,3,10,2
21:00 - 22:00,6,5,3,3,10,0,5
22:00 - 23:00,4,2,1,2,4,4,5
23:00 - 00:00,3,2,0,13,1,4,6
