 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.35,1.32,1.18,1.6,1.18,0.9,0.83
01:00 - 02:00,0.42,1.04,1.32,1.25,0.97,0.9,0.28
02:00 - 03:00,0.42,0.97,1.11,1.25,1.18,1.32,0.28
03:00 - 04:00,0.07,0.56,1.04,1.25,1.32,0.9,0.14
04:00 - 05:00,0.14,0.97,1.11,0.9,0.97,0.49,0.21
05:00 - 06:00,0.42,0.56,0.62,0.69,0.9,0.49,0.07
06:00 - 07:00,0.21,0.28,0.97,0.49,0.69,0.35,0.21
07:00 - 08:00,0.0,0.28,0.21,0.42,0.35,0.35,0.21
08:00 - 09:00,0.07,0.35,0.21,0.28,0.35,0.28,0.07
09:00 - 10:00,0.0,0.28,0.42,0.14,0.35,0.14,0.0
10:00 - 11:00,0.35,0.21,0.49,0.14,0.07,0.35,0.14
11:00 - 12:00,0.14,0.14,0.07,0.21,0.21,0.28,0.35
12:00 - 13:00,0.07,0.0,0.14,0.07,0.0,0.14,0.0
13:00 - 14:00,0.28,0.21,0.0,0.14,0.21,0.14,0.28
14:00 - 15:00,0.21,0.14,0.49,0.21,0.56,0.0,0.0
15:00 - 16:00,0.14,0.56,0.56,0.49,0.28,0.0,0.0
16:00 - 17:00,1.18,0.56,1.32,0.69,0.83,0.0,0.21
17:00 - 18:00,0.97,0.69,1.67,1.04,0.83,0.35,0.28
18:00 - 19:00,0.69,1.46,1.18,0.83,0.62,0.56,0.35
19:00 - 20:00,1.18,1.39,1.18,1.32,1.04,0.21,0.07
20:00 - 21:00,1.04,0.83,1.11,0.69,1.11,0.35,0.14
21:00 - 22:00,0.97,1.32,1.67,1.88,1.25,0.21,0.28
22:00 - 23:00,1.25,1.39,1.94,1.32,0.69,0.14,0.42
23:00 - 00:00,1.32,1.32,0.9,1.94,0.83,0.14,0.62
