 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.34,2.18,1.61,1.61,1.49,1.26,0.0
01:00 - 02:00,0.23,1.84,2.18,1.61,1.95,1.15,0.46
02:00 - 03:00,0.34,1.26,1.61,1.95,1.95,0.57,0.46
03:00 - 04:00,0.46,1.38,1.95,1.72,2.18,2.07,0.11
04:00 - 05:00,0.23,1.72,1.95,2.18,2.53,1.26,0.0
05:00 - 06:00,1.03,2.18,2.18,0.92,1.03,1.03,0.0
06:00 - 07:00,0.23,1.49,0.34,0.34,0.92,0.8,0.0
07:00 - 08:00,0.46,0.11,0.57,0.34,0.46,0.23,0.34
08:00 - 09:00,0.0,0.11,0.34,0.46,0.11,0.0,0.23
09:00 - 10:00,0.23,0.11,0.57,0.11,0.34,0.0,0.11
10:00 - 11:00,0.0,0.23,0.69,0.11,0.69,0.46,0.0
11:00 - 12:00,0.11,0.69,0.0,0.8,0.11,0.11,0.34
12:00 - 13:00,0.11,0.34,0.23,0.0,0.23,0.69,0.0
13:00 - 14:00,0.11,0.0,0.0,0.0,0.11,0.0,0.11
14:00 - 15:00,0.0,0.23,0.11,0.11,0.0,0.11,0.11
15:00 - 16:00,0.0,0.23,0.0,0.0,0.0,0.0,0.11
16:00 - 17:00,0.23,0.0,0.11,0.0,0.0,0.0,0.0
17:00 - 18:00,0.0,0.0,0.0,0.0,0.0,0.11,0.11
18:00 - 19:00,0.23,0.0,0.0,0.0,0.0,0.0,0.11
19:00 - 20:00,0.0,0.0,0.11,0.11,0.0,0.23,0.11
20:00 - 21:00,0.23,0.46,0.11,0.34,0.11,0.0,0.23
21:00 - 22:00,1.03,0.92,0.92,0.57,0.23,0.34,0.8
22:00 - 23:00,1.03,1.49,2.76,1.61,1.84,0.8,0.0
23:00 - 00:00,2.41,1.84,2.3,1.49,3.21,0.11,0.34
