 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1303,1313,1291,2206,2008,1757,1508
01:00 - 02:00,1217,1082,1193,1967,1869,1585,1433
02:00 - 03:00,1049,1141,1119,1703,1560,1441,1248
03:00 - 04:00,981,1012,1073,1503,1579,1409,1212
04:00 - 05:00,856,887,939,1470,1370,1303,1130
05:00 - 06:00,817,830,849,1311,1165,1147,973
06:00 - 07:00,700,666,728,1101,1039,1130,942
07:00 - 08:00,617,618,606,918,830,947,824
08:00 - 09:00,514,555,575,814,798,774,779
09:00 - 10:00,533,518,520,780,742,790,724
10:00 - 11:00,522,527,544,820,755,838,725
11:00 - 12:00,600,539,550,887,872,923,774
12:00 - 13:00,618,602,658,972,942,1112,911
13:00 - 14:00,695,651,703,1000,1026,1185,982
14:00 - 15:00,775,766,820,1116,1095,1242,1032
15:00 - 16:00,916,840,923,1296,1315,1361,1173
16:00 - 17:00,954,969,1287,1548,1677,1555,1339
17:00 - 18:00,1230,1286,2252,2064,1834,1665,1505
18:00 - 19:00,1336,1389,2812,2407,2047,1782,1605
19:00 - 20:00,1505,1537,3148,2635,1932,1752,1573
20:00 - 21:00,1496,1493,3221,2347,1955,1712,1648
21:00 - 22:00,1420,1448,2929,2175,1946,1683,1639
22:00 - 23:00,1483,1574,2726,2262,1936,1670,1548
23:00 - 00:00,1360,1428,2370,2215,1906,1674,1462
