 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.6,0.12,0.06,0.0,0.0,0.0
01:00 - 02:00,0.0,0.06,0.12,0.06,0.06,0.0,0.0
02:00 - 03:00,0.0,0.18,0.18,0.0,0.06,0.12,0.0
03:00 - 04:00,0.06,0.0,0.18,0.0,0.12,0.0,0.0
04:00 - 05:00,0.0,0.06,0.06,0.06,0.06,0.0,0.0
05:00 - 06:00,0.12,0.24,0.18,0.0,0.0,0.0,0.0
06:00 - 07:00,0.48,0.36,0.24,0.18,0.18,0.0,0.0
07:00 - 08:00,0.6,0.24,0.72,0.18,0.66,0.06,0.0
08:00 - 09:00,0.84,0.42,0.72,1.08,0.36,0.12,0.0
09:00 - 10:00,0.72,1.2,0.66,1.14,1.44,0.0,0.0
10:00 - 11:00,1.74,0.78,1.08,0.54,1.8,0.0,0.0
11:00 - 12:00,0.72,1.02,0.84,0.6,1.02,0.06,0.12
12:00 - 13:00,1.44,1.74,0.72,1.26,0.72,0.0,0.0
13:00 - 14:00,2.28,2.22,1.74,0.96,0.6,0.06,0.0
14:00 - 15:00,1.38,3.36,1.8,1.68,1.26,0.18,0.0
15:00 - 16:00,1.8,2.28,2.64,4.14,1.08,0.0,0.0
16:00 - 17:00,1.08,1.62,1.38,1.32,1.56,0.0,0.0
17:00 - 18:00,0.54,1.26,0.66,1.56,0.54,0.0,0.0
18:00 - 19:00,0.78,1.08,0.42,0.78,0.42,0.06,0.0
19:00 - 20:00,0.54,0.54,0.78,1.14,0.6,0.0,0.0
20:00 - 21:00,0.3,0.6,0.72,0.66,0.36,0.06,0.06
21:00 - 22:00,0.36,0.48,0.54,0.18,0.3,0.0,0.06
22:00 - 23:00,0.24,0.24,0.42,0.12,0.0,0.0,0.0
23:00 - 00:00,0.72,0.06,1.92,5.41,1.2,4.86,0.36
