 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.59,1.7,1.7,0.45,1.13,0.23,0.11
01:00 - 02:00,1.25,0.45,2.72,1.25,0.57,0.45,0.45
02:00 - 03:00,1.47,2.38,0.91,0.91,1.25,0.11,0.0
03:00 - 04:00,2.49,2.72,0.91,2.04,1.13,0.11,0.34
04:00 - 05:00,0.79,0.91,0.68,0.79,0.57,0.23,0.11
05:00 - 06:00,0.45,0.79,0.45,0.91,0.34,0.0,0.23
06:00 - 07:00,0.79,0.45,0.79,0.79,0.0,0.57,0.23
07:00 - 08:00,0.45,1.02,1.13,0.91,0.34,0.0,0.11
08:00 - 09:00,0.57,0.11,0.23,0.45,0.23,0.11,0.23
09:00 - 10:00,0.34,0.45,0.45,1.13,0.57,0.23,0.11
10:00 - 11:00,0.11,0.57,0.68,0.23,0.57,0.11,0.23
11:00 - 12:00,0.23,0.79,0.11,0.11,0.57,0.34,0.11
12:00 - 13:00,0.11,0.11,0.23,0.0,0.34,0.34,0.11
13:00 - 14:00,0.0,0.34,0.11,0.11,0.34,0.11,0.11
14:00 - 15:00,0.57,0.11,0.34,0.0,0.11,0.0,0.11
15:00 - 16:00,0.23,0.68,0.11,0.23,0.0,0.0,0.0
16:00 - 17:00,0.34,1.47,0.11,0.57,0.34,0.0,0.0
17:00 - 18:00,0.45,0.11,0.23,1.02,0.45,0.0,0.0
18:00 - 19:00,0.45,0.34,0.45,0.68,0.11,0.0,0.23
19:00 - 20:00,0.68,0.11,0.45,0.68,0.11,0.0,1.02
20:00 - 21:00,1.81,1.7,0.23,0.57,0.23,0.23,1.59
21:00 - 22:00,2.04,0.91,1.02,1.13,1.13,0.45,1.59
22:00 - 23:00,1.7,2.49,1.81,1.02,1.47,0.11,0.79
23:00 - 00:00,0.68,0.23,1.25,0.68,0.91,0.57,0.68
