 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.32,0.5,0.58,0.56,0.56,0.39,0.14
01:00 - 02:00,0.31,0.41,0.49,0.43,0.45,0.24,0.17
02:00 - 03:00,0.36,0.48,0.4,0.56,0.44,0.19,0.14
03:00 - 04:00,0.35,0.37,0.44,0.44,0.44,0.13,0.18
04:00 - 05:00,0.34,0.39,0.37,0.39,0.46,0.13,0.16
05:00 - 06:00,0.38,0.47,0.42,0.55,0.4,0.16,0.14
06:00 - 07:00,0.42,0.58,0.7,0.57,0.6,0.21,0.12
07:00 - 08:00,0.71,0.69,1.09,0.63,0.62,0.27,0.12
08:00 - 09:00,0.65,0.78,0.93,1.01,0.85,0.2,0.16
09:00 - 10:00,0.85,0.91,0.93,0.99,0.89,0.24,0.26
10:00 - 11:00,0.65,0.9,0.88,0.85,0.74,0.25,0.29
11:00 - 12:00,0.73,0.74,0.82,0.72,0.73,0.24,0.34
12:00 - 13:00,0.88,0.85,0.89,0.89,0.91,0.29,0.26
13:00 - 14:00,0.98,0.9,0.98,0.96,0.85,0.25,0.22
14:00 - 15:00,0.99,1.0,1.24,1.13,1.05,0.33,0.21
15:00 - 16:00,0.98,1.14,1.12,1.13,1.05,0.32,0.26
16:00 - 17:00,0.86,0.9,1.07,0.94,0.87,0.26,0.35
17:00 - 18:00,0.83,0.97,0.94,0.92,0.98,0.29,0.28
18:00 - 19:00,0.76,1.03,0.86,0.89,0.86,0.31,0.32
19:00 - 20:00,0.92,0.86,0.89,0.94,0.8,0.27,0.29
20:00 - 21:00,0.86,0.96,0.87,0.9,0.79,0.23,0.3
21:00 - 22:00,0.81,0.84,0.93,0.84,0.61,0.31,0.28
22:00 - 23:00,0.63,0.72,0.61,0.8,0.48,0.17,0.3
23:00 - 00:00,0.59,0.62,0.55,0.68,0.35,0.14,0.24
