 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,6.19,1.55,0.0,0.0
01:00 - 02:00,0.0,0.0,5.67,2.06,6.7,1.55,0.0
02:00 - 03:00,0.0,0.0,2.58,5.15,0.52,0.52,0.0
03:00 - 04:00,0.0,0.0,5.67,0.52,1.03,0.0,0.0
04:00 - 05:00,0.0,0.0,1.03,3.61,0.52,2.58,0.0
05:00 - 06:00,0.0,0.52,4.64,6.7,6.19,1.03,0.52
06:00 - 07:00,0.0,0.0,1.03,3.09,3.61,1.03,0.0
07:00 - 08:00,0.0,0.0,2.06,7.22,4.12,0.0,0.0
08:00 - 09:00,0.0,0.0,0.52,2.06,1.03,0.52,0.0
09:00 - 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00 - 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00 - 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:00 - 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00 - 14:00,0.52,0.0,0.0,0.0,0.0,0.0,0.0
14:00 - 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00 - 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00 - 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00 - 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.52,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.52,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.52,0.0,0.0
23:00 - 00:00,0.0,0.52,0.52,3.61,0.0,0.0,0.0
