 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.45,0.0,0.0
01:00 - 02:00,0.6,0.0,0.75,0.15,0.15,0.0,0.0
02:00 - 03:00,0.9,1.35,3.75,0.9,1.35,0.0,0.0
03:00 - 04:00,0.75,0.75,0.75,0.9,1.05,0.0,0.0
04:00 - 05:00,0.45,0.3,0.45,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.45,0.15,0.3,0.3,0.0,0.0
06:00 - 07:00,0.15,1.2,1.05,1.2,1.35,0.0,0.0
07:00 - 08:00,2.1,1.2,1.65,2.55,2.1,0.0,0.45
08:00 - 09:00,0.75,2.7,2.7,1.2,2.1,0.15,0.15
09:00 - 10:00,1.8,2.1,2.4,0.6,1.5,0.0,0.0
10:00 - 11:00,1.8,0.45,2.55,1.2,1.05,0.15,0.3
11:00 - 12:00,0.75,1.35,1.5,1.2,1.35,0.0,0.3
12:00 - 13:00,2.1,1.2,0.75,1.5,0.6,0.15,0.6
13:00 - 14:00,1.05,1.35,0.75,1.2,0.75,0.15,0.15
14:00 - 15:00,1.35,1.35,1.2,1.5,0.3,0.15,0.0
15:00 - 16:00,0.9,1.65,0.75,1.2,1.5,0.0,0.15
16:00 - 17:00,0.9,0.6,1.05,0.75,0.45,0.15,0.0
17:00 - 18:00,0.6,0.0,0.15,0.15,0.6,0.0,0.0
18:00 - 19:00,0.3,0.3,0.15,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.3,0.15,0.15,0.0,0.15,0.15
20:00 - 21:00,0.0,0.3,0.0,0.3,0.3,0.0,0.15
21:00 - 22:00,0.3,0.9,0.45,0.15,0.0,0.0,0.0
22:00 - 23:00,0.15,0.15,0.0,0.0,1.05,0.0,0.0
23:00 - 00:00,0.0,0.3,0.0,0.0,0.0,0.0,0.0
