 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,2,1,2,2,0,0
01:00 - 02:00,1,3,1,4,1,2,0
02:00 - 03:00,4,6,6,5,10,1,0
03:00 - 04:00,9,4,16,10,11,3,3
04:00 - 05:00,5,7,1,5,4,1,1
05:00 - 06:00,7,7,4,4,4,2,1
06:00 - 07:00,8,9,12,8,15,1,0
07:00 - 08:00,14,19,9,15,19,2,1
08:00 - 09:00,18,22,26,15,16,2,0
09:00 - 10:00,17,12,16,20,15,1,3
10:00 - 11:00,8,9,13,10,11,2,1
11:00 - 12:00,9,16,13,13,11,0,8
12:00 - 13:00,5,7,9,9,7,1,3
13:00 - 14:00,10,10,9,14,4,2,1
14:00 - 15:00,11,6,9,6,6,0,1
15:00 - 16:00,13,11,6,4,5,1,3
16:00 - 17:00,4,6,7,3,1,0,0
17:00 - 18:00,4,7,2,1,0,0,1
18:00 - 19:00,0,3,4,2,2,0,0
19:00 - 20:00,1,4,2,0,0,1,0
20:00 - 21:00,4,0,0,4,0,0,0
21:00 - 22:00,1,1,1,2,1,0,0
22:00 - 23:00,5,1,1,0,0,2,0
23:00 - 00:00,1,1,1,1,0,0,3
