 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.53,0.13,0.26,0.0,0.13,1.18,0.0
01:00 - 02:00,0.53,0.26,0.26,0.53,0.26,0.0,0.0
02:00 - 03:00,0.0,0.79,0.53,0.66,0.26,0.0,0.0
03:00 - 04:00,0.26,0.53,0.66,0.26,0.39,0.0,0.0
04:00 - 05:00,0.0,1.71,3.29,0.26,1.71,1.05,0.0
05:00 - 06:00,0.26,0.53,2.63,1.45,2.5,2.37,0.0
06:00 - 07:00,0.53,0.13,0.66,0.53,0.26,0.13,0.0
07:00 - 08:00,1.58,0.66,0.53,1.32,0.13,0.0,0.0
08:00 - 09:00,0.26,1.18,0.66,0.39,0.66,0.0,0.0
09:00 - 10:00,0.66,0.66,0.39,0.26,0.66,0.0,0.0
10:00 - 11:00,1.45,0.39,0.92,0.66,0.39,0.0,0.0
11:00 - 12:00,0.79,1.05,0.39,0.39,0.92,0.0,0.13
12:00 - 13:00,0.53,0.53,0.13,1.05,0.79,0.0,0.0
13:00 - 14:00,1.05,0.92,0.79,1.32,1.97,0.0,0.0
14:00 - 15:00,1.18,0.92,1.45,1.18,1.32,0.13,0.0
15:00 - 16:00,1.45,0.92,0.66,0.92,1.18,0.0,0.0
16:00 - 17:00,1.05,5.0,0.53,0.39,0.92,0.0,0.0
17:00 - 18:00,0.66,1.97,0.66,0.53,1.32,0.0,0.0
18:00 - 19:00,0.79,3.68,1.05,0.39,0.53,0.13,0.0
19:00 - 20:00,0.53,2.11,1.05,1.32,0.39,0.13,0.0
20:00 - 21:00,0.92,0.53,0.79,2.89,0.13,0.0,0.0
21:00 - 22:00,0.13,0.26,0.39,1.97,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.13,0.0,0.13,0.0,0.0
23:00 - 00:00,0.13,0.0,0.0,0.0,0.13,0.0,0.0
