 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.02,0.11,0.13,0.17,0.09,0.02,0.0
01:00 - 02:00,0.0,0.02,0.04,0.0,0.04,0.0,0.02
02:00 - 03:00,0.04,0.13,0.09,0.17,0.02,0.02,0.0
03:00 - 04:00,0.24,0.17,0.04,0.02,0.04,0.0,0.0
04:00 - 05:00,0.5,0.46,0.13,0.22,0.35,0.0,0.0
05:00 - 06:00,0.87,0.54,0.5,0.48,0.31,0.0,0.0
06:00 - 07:00,1.05,1.0,1.22,0.39,0.92,0.0,0.02
07:00 - 08:00,1.22,1.11,0.87,0.5,0.52,0.0,0.07
08:00 - 09:00,2.31,1.37,0.87,0.85,0.54,0.0,0.0
09:00 - 10:00,1.98,2.09,1.85,1.48,1.15,0.07,0.0
10:00 - 11:00,1.39,1.0,1.39,0.87,0.96,0.02,0.0
11:00 - 12:00,1.33,1.13,0.98,1.05,1.07,0.02,0.13
12:00 - 13:00,1.02,0.83,1.35,0.78,1.15,0.02,0.09
13:00 - 14:00,1.59,1.13,1.63,1.96,1.07,0.0,0.04
14:00 - 15:00,1.57,1.31,3.05,1.92,1.42,0.0,0.11
15:00 - 16:00,2.16,1.61,2.75,1.87,1.59,0.0,0.02
16:00 - 17:00,1.59,1.18,0.85,1.61,1.22,0.0,0.02
17:00 - 18:00,1.29,0.81,1.15,1.5,1.33,0.0,0.09
18:00 - 19:00,1.0,1.15,0.96,0.76,0.85,0.0,0.02
19:00 - 20:00,0.5,0.94,0.54,0.65,0.54,0.0,0.07
20:00 - 21:00,0.72,0.37,0.76,0.78,0.28,0.0,0.09
21:00 - 22:00,0.54,0.39,0.44,0.5,0.15,0.0,0.09
22:00 - 23:00,0.22,0.2,0.02,0.02,0.09,0.0,0.04
23:00 - 00:00,0.2,0.15,0.04,0.35,0.02,0.0,0.0
