 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,7,4,5,13,6,3
01:00 - 02:00,1,7,3,7,9,7,3
02:00 - 03:00,0,3,4,4,10,5,1
03:00 - 04:00,0,5,13,4,9,2,1
04:00 - 05:00,1,6,14,10,10,8,1
05:00 - 06:00,1,19,6,16,21,5,3
06:00 - 07:00,0,7,5,6,5,6,1
07:00 - 08:00,0,5,11,5,1,1,0
08:00 - 09:00,0,7,2,0,1,0,0
09:00 - 10:00,0,2,0,0,0,0,0
10:00 - 11:00,2,2,0,3,0,0,0
11:00 - 12:00,1,0,1,2,0,0,0
12:00 - 13:00,2,0,2,0,0,0,1
13:00 - 14:00,0,0,0,2,0,0,0
14:00 - 15:00,0,0,1,1,2,0,1
15:00 - 16:00,0,0,0,1,0,0,0
16:00 - 17:00,0,0,4,1,0,0,0
17:00 - 18:00,2,1,2,0,0,0,0
18:00 - 19:00,3,1,1,3,2,1,0
19:00 - 20:00,2,2,1,1,1,0,0
20:00 - 21:00,0,2,3,2,5,0,0
21:00 - 22:00,9,5,13,5,6,0,0
22:00 - 23:00,9,7,9,9,13,1,0
23:00 - 00:00,10,12,7,12,11,0,1
