Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
SLICE-58,394564,SLICE,Story,To Do,,01/03/2010 18:16,
SLICE-57,394565,SLICE,Story,To Do,,01/03/2010 18:15,
SLICE-56,394566,SLICE,Story,To Do,,01/03/2010 18:15,
SLICE-55,394567,SLICE,Story,To Do,,01/03/2010 18:14,
SLICE-54,394568,SLICE,Story,To Do,,01/03/2010 18:14,
SLICE-53,394569,SLICE,Story,To Do,,01/03/2010 18:14,
SLICE-41,394579,SLICE,Task,Done,Complete,01/03/2010 17:38,05/03/2010 16:27
SLICE-79,394543,SLICE,Defect,To Do,,06/04/2010 15:21,
SLICE-62,394560,SLICE,Story,Done,Complete,03/03/2010 13:33,19/03/2010 11:07
SLICE-9,394607,SLICE,Task,Done,Complete,15/02/2010 14:33,19/02/2010 16:00
SLICE-5,394611,SLICE,Story,Done,Complete,15/02/2010 13:45,23/02/2010 15:20
SLICE-4,394612,SLICE,Story,Done,Complete,15/02/2010 13:44,16/02/2010 17:28
SLICE-1,394615,SLICE,Task,Done,Complete,09/02/2010 14:56,09/02/2010 15:03
SLICE-40,394580,SLICE,Task,Done,Complete,01/03/2010 17:38,04/03/2010 18:59
SLICE-97,394525,SLICE,Task,To Do,,19/05/2010 14:15,
SLICE-94,394528,SLICE,Story,Done,Complete,18/05/2010 14:31,24/05/2010 11:44
SLICE-93,394529,SLICE,Story,In Progress,,18/05/2010 14:31,
SLICE-89,394533,SLICE,Task,Done,Complete,17/05/2010 15:16,19/05/2010 15:24
SLICE-88,394534,SLICE,Task,Done,Complete,17/05/2010 15:15,19/05/2010 16:49
SLICE-87,394535,SLICE,Story,Done,Complete,17/05/2010 15:14,20/05/2010 16:50
SLICE-86,394536,SLICE,Story,To Do,,17/05/2010 15:14,
SLICE-85,394537,SLICE,Story,Done,Complete,17/05/2010 15:14,20/05/2010 12:33
SLICE-84,394538,SLICE,Task,Done,Complete,17/05/2010 15:13,18/05/2010 16:53
SLICE-30,394586,SLICE,Task,Done,Complete,24/02/2010 17:14,26/02/2010 14:40
SLICE-29,394587,SLICE,Story,Done,Complete,24/02/2010 17:11,03/03/2010 17:22
SLICE-28,394588,SLICE,Story,Done,Complete,24/02/2010 17:11,03/03/2010 17:22
SLICE-27,394589,SLICE,Task,Done,Complete,24/02/2010 17:03,24/02/2010 18:33
SLICE-78,394544,SLICE,Defect,To Do,,06/04/2010 14:50,
SLICE-60,394562,SLICE,Task,Done,Complete,02/03/2010 15:01,10/03/2010 22:28
SLICE-59,394563,SLICE,Story,To Do,,01/03/2010 18:16,
SLICE-107,394515,SLICE,Defect,To Do,,22/06/2010 14:39,
SLICE-100,394522,SLICE,Task,Done,Complete,19/05/2010 18:06,24/05/2010 09:11
SLICE-83,394539,SLICE,Task,To Do,,07/04/2010 08:41,
SLICE-82,394540,SLICE,Defect,To Do,,06/04/2010 17:36,
SLICE-81,394541,SLICE,Defect,To Do,,06/04/2010 16:46,
SLICE-80,394542,SLICE,Defect,To Do,,06/04/2010 16:05,
SLICE-77,394545,SLICE,Defect,To Do,,06/04/2010 14:47,
SLICE-76,394546,SLICE,Defect,To Do,,06/04/2010 14:43,
SLICE-75,394547,SLICE,Defect,To Do,,06/04/2010 14:20,
SLICE-74,394548,SLICE,Defect,To Do,,04/04/2010 14:33,
SLICE-73,394549,SLICE,Task,To Do,,30/03/2010 14:10,
SLICE-72,394550,SLICE,Defect,To Do,,21/03/2010 16:18,
SLICE-64,394558,SLICE,Story,Done,Complete,05/03/2010 18:05,09/03/2010 21:26
SLICE-61,394561,SLICE,Story,Done,Complete,03/03/2010 13:29,07/03/2010 06:13
SLICE-26,394590,SLICE,Defect,Done,Complete,23/02/2010 18:15,25/02/2010 15:06
SLICE-24,394592,SLICE,Task,Done,Complete,23/02/2010 14:25,23/02/2010 15:57
SLICE-20,394596,SLICE,Story,Done,Complete,19/02/2010 13:24,19/02/2010 16:23
SLICE-15,394601,SLICE,Story,Done,Complete,15/02/2010 14:36,23/02/2010 16:28
SLICE-14,394602,SLICE,Story,Done,Complete,15/02/2010 14:35,23/02/2010 16:46
SLICE-13,394603,SLICE,Story,Done,Complete,15/02/2010 14:35,22/02/2010 13:02
SLICE-12,394604,SLICE,Story,Done,Complete,15/02/2010 14:35,22/02/2010 13:45
