 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.68,0.15,1.13,0.6,0.15,0.08
01:00 - 02:00,0.0,0.45,0.23,0.38,0.45,0.08,0.08
02:00 - 03:00,0.08,0.38,0.3,0.23,0.68,0.15,0.0
03:00 - 04:00,0.38,0.0,0.53,0.6,0.6,0.0,0.3
04:00 - 05:00,1.43,0.75,0.75,0.75,0.38,0.3,0.0
05:00 - 06:00,1.58,1.65,0.9,1.5,0.9,0.53,0.0
06:00 - 07:00,1.88,1.13,1.13,1.13,0.6,0.15,0.0
07:00 - 08:00,0.75,1.35,0.9,1.13,1.2,0.0,0.0
08:00 - 09:00,1.28,0.98,1.35,0.53,0.75,0.0,0.0
09:00 - 10:00,1.58,1.43,1.58,2.03,0.6,0.08,0.0
10:00 - 11:00,1.28,1.43,0.98,1.8,0.53,0.23,0.08
11:00 - 12:00,1.13,1.28,1.13,0.75,0.9,0.0,0.23
12:00 - 13:00,0.9,1.2,0.68,0.9,0.98,0.3,0.15
13:00 - 14:00,0.83,0.3,1.13,0.75,0.53,0.0,0.0
14:00 - 15:00,1.05,0.75,0.53,0.3,0.83,0.08,0.0
15:00 - 16:00,0.45,0.53,1.13,0.38,0.53,0.15,0.0
16:00 - 17:00,0.23,0.9,0.38,0.68,0.9,0.08,0.15
17:00 - 18:00,0.6,0.53,0.98,0.08,0.45,0.08,0.08
18:00 - 19:00,1.05,1.35,1.13,1.2,0.75,0.15,0.0
19:00 - 20:00,1.28,0.45,0.38,0.6,0.53,0.08,0.0
20:00 - 21:00,0.15,0.98,0.9,0.9,0.98,0.0,0.0
21:00 - 22:00,0.75,0.83,0.53,0.98,0.45,0.0,0.23
22:00 - 23:00,0.68,0.75,0.68,0.9,0.53,0.15,0.0
23:00 - 00:00,0.3,0.68,1.05,0.75,0.23,0.08,0.08
