 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,3,7,7,10,6,8
01:00 - 02:00,6,10,10,8,3,9,5
02:00 - 03:00,5,3,12,8,15,6,6
03:00 - 04:00,4,6,9,4,8,4,4
04:00 - 05:00,5,7,20,6,5,8,3
05:00 - 06:00,13,8,7,14,5,11,10
06:00 - 07:00,8,9,5,5,9,14,6
07:00 - 08:00,4,7,5,3,3,8,3
08:00 - 09:00,5,5,1,1,5,7,10
09:00 - 10:00,4,4,10,2,1,7,1
10:00 - 11:00,5,4,9,2,4,3,1
11:00 - 12:00,8,6,3,4,3,1,2
12:00 - 13:00,1,1,1,3,2,7,1
13:00 - 14:00,5,1,3,9,3,3,3
14:00 - 15:00,3,7,1,4,4,3,3
15:00 - 16:00,5,11,2,6,3,6,2
16:00 - 17:00,2,7,7,11,8,3,2
17:00 - 18:00,9,9,8,5,9,3,1
18:00 - 19:00,9,5,2,8,7,2,3
19:00 - 20:00,3,10,5,12,15,4,5
20:00 - 21:00,8,8,5,7,4,4,6
21:00 - 22:00,9,18,13,10,8,6,6
22:00 - 23:00,16,10,14,19,6,4,8
23:00 - 00:00,9,9,14,12,12,6,4
