 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.07,1.02,1.23,1.29,1.67,0.99,0.31
01:00 - 02:00,0.03,0.92,1.36,0.58,1.09,1.19,0.17
02:00 - 03:00,0.1,0.99,2.11,1.74,1.19,1.5,0.37
03:00 - 04:00,0.41,1.33,1.81,1.81,1.23,0.99,0.14
04:00 - 05:00,0.24,1.4,2.04,1.23,2.32,1.36,0.17
05:00 - 06:00,0.14,0.78,1.06,1.67,1.4,1.16,0.17
06:00 - 07:00,0.0,0.99,1.16,0.85,1.29,0.75,0.31
07:00 - 08:00,0.24,0.65,0.85,0.89,1.23,0.27,0.31
08:00 - 09:00,0.2,0.65,0.34,0.41,0.34,0.31,0.14
09:00 - 10:00,0.27,0.82,0.27,0.58,0.72,0.17,0.31
10:00 - 11:00,0.37,0.78,0.92,0.72,0.78,0.54,0.17
11:00 - 12:00,0.34,0.54,0.54,1.06,0.51,0.37,0.07
12:00 - 13:00,0.61,0.31,0.41,0.41,0.65,0.31,0.24
13:00 - 14:00,0.17,0.37,0.31,0.2,1.26,0.14,0.24
14:00 - 15:00,0.34,0.34,0.31,0.37,0.72,0.2,0.03
15:00 - 16:00,0.2,0.27,0.44,0.2,0.34,0.0,0.0
16:00 - 17:00,0.31,0.2,0.27,0.14,0.24,0.07,0.03
17:00 - 18:00,0.31,0.14,0.31,0.24,0.44,0.0,0.27
18:00 - 19:00,0.41,0.48,0.07,0.31,0.14,0.17,0.1
19:00 - 20:00,0.2,0.24,0.17,0.34,0.24,0.14,0.1
20:00 - 21:00,0.07,0.95,0.41,0.75,0.24,0.07,0.07
21:00 - 22:00,0.37,1.02,0.34,1.19,0.61,0.1,0.1
22:00 - 23:00,0.92,1.57,1.16,0.54,1.26,0.27,0.17
23:00 - 00:00,1.23,1.33,0.85,1.7,1.02,0.34,0.1
