 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,13,67,52,52,57,40,8
01:00 - 02:00,9,34,26,45,34,22,7
02:00 - 03:00,13,17,18,13,23,16,3
03:00 - 04:00,13,20,22,18,20,14,3
04:00 - 05:00,17,26,24,30,34,20,4
05:00 - 06:00,14,27,29,42,34,13,2
06:00 - 07:00,5,27,15,18,11,8,5
07:00 - 08:00,1,8,11,7,7,9,4
08:00 - 09:00,3,6,4,9,5,1,5
09:00 - 10:00,4,3,0,4,4,2,0
10:00 - 11:00,1,3,0,3,0,2,0
11:00 - 12:00,3,4,2,3,1,2,0
12:00 - 13:00,1,2,3,1,1,0,3
13:00 - 14:00,1,3,5,10,4,2,4
14:00 - 15:00,9,10,25,17,23,1,2
15:00 - 16:00,40,42,37,49,57,5,1
16:00 - 17:00,56,78,96,79,61,3,6
17:00 - 18:00,78,90,79,86,88,4,4
18:00 - 19:00,56,53,53,60,70,5,8
19:00 - 20:00,37,43,43,47,45,6,8
20:00 - 21:00,66,56,61,56,84,7,7
21:00 - 22:00,89,59,93,73,84,8,11
22:00 - 23:00,70,48,86,76,68,7,10
23:00 - 00:00,74,54,79,64,72,14,13
