 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,13,1,6,6,1,0
01:00 - 02:00,0,5,7,10,9,1,0
02:00 - 03:00,8,7,9,0,1,0,0
03:00 - 04:00,0,1,4,1,1,0,0
04:00 - 05:00,0,0,1,0,0,6,0
05:00 - 06:00,0,5,0,0,0,1,0
06:00 - 07:00,1,2,1,5,3,0,0
07:00 - 08:00,3,12,2,5,0,0,0
08:00 - 09:00,6,1,0,8,1,0,0
09:00 - 10:00,2,15,4,4,3,0,0
10:00 - 11:00,1,5,4,4,2,0,0
11:00 - 12:00,3,5,2,0,7,0,0
12:00 - 13:00,5,3,5,12,6,0,0
13:00 - 14:00,11,12,10,13,14,0,0
14:00 - 15:00,30,30,14,20,24,0,0
15:00 - 16:00,48,12,52,33,20,1,0
16:00 - 17:00,27,21,28,10,8,0,0
17:00 - 18:00,14,15,23,23,8,0,0
18:00 - 19:00,17,12,28,19,12,0,0
19:00 - 20:00,20,11,17,19,6,1,0
20:00 - 21:00,4,3,8,10,11,1,0
21:00 - 22:00,5,6,4,5,8,0,0
22:00 - 23:00,3,2,3,8,1,0,2
23:00 - 00:00,1,7,2,5,1,4,0
