 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,22,10,16,11,4,1
01:00 - 02:00,4,17,8,10,11,5,1
02:00 - 03:00,10,8,11,13,13,3,3
03:00 - 04:00,25,19,29,22,29,4,4
04:00 - 05:00,15,22,19,32,30,7,9
05:00 - 06:00,28,35,48,31,35,5,0
06:00 - 07:00,30,47,29,37,21,3,5
07:00 - 08:00,26,25,28,24,29,3,2
08:00 - 09:00,40,36,36,35,22,6,1
09:00 - 10:00,37,48,51,43,36,4,5
10:00 - 11:00,30,40,41,42,40,5,4
11:00 - 12:00,29,37,33,46,36,3,2
12:00 - 13:00,27,29,30,26,16,5,0
13:00 - 14:00,15,18,22,20,18,12,10
14:00 - 15:00,29,19,31,14,27,2,7
15:00 - 16:00,30,43,17,40,36,9,4
16:00 - 17:00,43,29,36,29,26,15,2
17:00 - 18:00,25,32,35,16,17,14,5
18:00 - 19:00,19,31,29,21,14,8,5
19:00 - 20:00,21,22,16,13,19,3,2
20:00 - 21:00,30,20,18,31,17,3,2
21:00 - 22:00,16,19,13,21,11,4,3
22:00 - 23:00,25,16,20,21,9,3,7
23:00 - 00:00,17,17,26,14,13,4,3
