 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,13,8,6,9,5,0,0
01:00 - 02:00,5,6,9,10,4,0,0
02:00 - 03:00,3,3,5,4,7,0,0
03:00 - 04:00,3,7,1,6,2,0,0
04:00 - 05:00,1,11,9,12,4,1,0
05:00 - 06:00,6,5,3,2,1,0,1
06:00 - 07:00,5,13,3,2,0,1,2
07:00 - 08:00,1,16,1,3,0,0,0
08:00 - 09:00,2,8,1,8,0,0,0
09:00 - 10:00,3,2,1,1,4,2,0
10:00 - 11:00,1,2,2,1,7,0,0
11:00 - 12:00,2,0,0,0,0,0,0
12:00 - 13:00,0,0,0,0,1,0,0
13:00 - 14:00,3,0,0,0,2,0,0
14:00 - 15:00,1,1,1,0,0,0,0
15:00 - 16:00,1,0,1,2,1,1,0
16:00 - 17:00,1,2,1,2,0,0,5
17:00 - 18:00,4,9,6,4,1,0,0
18:00 - 19:00,8,3,3,6,1,0,11
19:00 - 20:00,10,9,12,3,0,0,9
20:00 - 21:00,10,6,10,4,0,0,11
21:00 - 22:00,15,7,6,6,0,0,10
22:00 - 23:00,23,8,7,9,0,0,8
23:00 - 00:00,9,5,9,10,0,0,9
