 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,0,1,0,1,0
01:00 - 02:00,1,1,2,1,0,0,0
02:00 - 03:00,0,1,0,0,1,0,0
03:00 - 04:00,0,0,0,0,0,0,1
04:00 - 05:00,0,0,3,6,2,0,0
05:00 - 06:00,1,6,7,4,3,0,1
06:00 - 07:00,5,12,5,7,4,0,2
07:00 - 08:00,2,8,12,6,0,0,2
08:00 - 09:00,10,10,7,9,3,0,5
09:00 - 10:00,8,12,10,9,10,0,6
10:00 - 11:00,6,15,13,9,27,0,6
11:00 - 12:00,16,8,11,8,2,0,2
12:00 - 13:00,25,25,14,7,3,0,1
13:00 - 14:00,35,23,27,12,15,0,0
14:00 - 15:00,39,18,23,14,12,0,0
15:00 - 16:00,27,18,33,14,15,0,0
16:00 - 17:00,19,18,66,5,16,0,0
17:00 - 18:00,20,11,14,13,7,0,0
18:00 - 19:00,5,15,19,5,4,0,0
19:00 - 20:00,20,14,11,8,4,0,0
20:00 - 21:00,10,13,7,8,5,0,1
21:00 - 22:00,3,10,5,9,6,0,0
22:00 - 23:00,1,4,1,8,2,0,0
23:00 - 00:00,2,7,1,1,1,0,0
