 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.13,0.23,0.2,0.03,0.03,0.03,0.0
01:00 - 02:00,0.53,0.8,1.43,0.03,0.4,0.0,0.0
02:00 - 03:00,0.07,0.0,3.6,0.53,0.13,0.0,0.0
03:00 - 04:00,0.03,0.13,0.6,1.3,0.2,0.0,0.0
04:00 - 05:00,0.03,0.07,0.3,0.1,0.07,0.13,0.0
05:00 - 06:00,0.07,0.2,2.4,0.53,0.17,0.0,0.03
06:00 - 07:00,0.07,0.37,0.33,0.27,0.07,0.0,0.0
07:00 - 08:00,0.3,0.63,0.43,0.33,0.4,0.0,0.0
08:00 - 09:00,0.3,0.33,0.57,0.33,0.47,0.0,0.07
09:00 - 10:00,0.6,1.53,0.4,0.27,1.0,0.0,0.0
10:00 - 11:00,0.43,0.37,1.47,0.77,0.03,0.03,0.0
11:00 - 12:00,0.37,1.23,0.33,2.4,0.37,0.0,0.03
12:00 - 13:00,0.67,0.53,0.8,0.67,0.3,0.0,0.0
13:00 - 14:00,0.87,1.0,2.13,0.37,0.33,0.0,0.03
14:00 - 15:00,0.9,1.03,1.4,1.27,0.43,0.0,0.0
15:00 - 16:00,0.73,1.9,0.63,0.73,0.47,0.0,0.0
16:00 - 17:00,1.0,0.5,1.7,0.6,0.1,0.0,0.0
17:00 - 18:00,0.33,28.69,0.6,0.73,0.17,0.0,0.0
18:00 - 19:00,0.4,0.7,1.27,0.37,0.17,0.0,0.0
19:00 - 20:00,0.37,5.17,1.27,0.3,0.23,0.1,0.07
20:00 - 21:00,0.13,0.37,0.5,0.23,0.27,0.03,0.03
21:00 - 22:00,0.33,0.1,0.23,0.2,0.13,0.0,0.03
22:00 - 23:00,0.1,0.07,0.03,0.07,0.03,0.0,0.0
23:00 - 00:00,0.47,1.1,0.47,0.73,0.4,0.07,0.33
